Timestamp,X,Y,Z
10-Dec-2024 22:37:48.216,-0.182949,1.571463,-0.184139
10-Dec-2024 22:37:48.236,0.30816,0.906071,-0.272837
10-Dec-2024 22:37:48.256,0.065072,1.195553,-0.374137
10-Dec-2024 22:37:48.276,-1.031813,1.681551,-0.756136
10-Dec-2024 22:37:48.296,-2.34368,1.93115,-1.208139
10-Dec-2024 22:37:48.315,-2.933476,2.395205,-1.317921
10-Dec-2024 22:37:48.335,-2.44275,2.794593,-1.557789
10-Dec-2024 22:37:48.355,-1.785968,2.444483,-2.238305
10-Dec-2024 22:37:48.375,-1.932241,1.359493,-2.242862
10-Dec-2024 22:37:48.395,-2.330349,0.950828,-1.377903
10-Dec-2024 22:37:48.415,-1.573289,1.377984,-0.659622
10-Dec-2024 22:37:48.435,-0.796715,2.830941,-1.053271
10-Dec-2024 22:37:48.455,-1.709753,4.344396,-2.154596
10-Dec-2024 22:37:48.475,-2.887457,5.06282,-2.240592
10-Dec-2024 22:37:48.495,-3.142059,4.029281,-1.176118
10-Dec-2024 22:37:48.515,-2.696242,2.4276,0.255699
10-Dec-2024 22:37:48.535,-2.149034,2.511251,0.525807
10-Dec-2024 22:37:48.555,-2.394904,2.65854,0.215066
10-Dec-2024 22:37:48.575,-2.489033,3.076524,0.598503
10-Dec-2024 22:37:48.595,-1.973387,3.515224,1.075515
10-Dec-2024 22:37:48.615,0.430002,4.670556,-0.540808
10-Dec-2024 22:37:48.635,1.972607,3.310964,-1.073853
10-Dec-2024 22:37:48.655,1.153233,2.806339,0.510073
10-Dec-2024 22:37:48.675,0.812978,2.420182,1.070778
10-Dec-2024 22:37:48.694,0.259733,1.460376,1.487703
10-Dec-2024 22:37:48.714,-0.242837,0.9518,1.566313
10-Dec-2024 22:37:48.734,-0.521764,0.88405,1.358433
10-Dec-2024 22:37:48.754,-0.504019,0.918672,0.859053
10-Dec-2024 22:37:48.774,-0.576453,-0.158913,0.673436
10-Dec-2024 22:37:48.794,-0.283199,-0.996872,1.086869
10-Dec-2024 22:37:48.814,0.07118,-1.189108,1.283039
10-Dec-2024 22:37:48.834,-0.183345,-0.729342,0.969787
10-Dec-2024 22:37:48.854,-0.25865,-0.338714,0.665324
10-Dec-2024 22:37:48.874,-0.357528,-0.185826,0.610301
10-Dec-2024 22:37:48.894,-0.517018,-0.082235,0.627487
10-Dec-2024 22:37:48.914,-0.392638,0.144473,0.580039
10-Dec-2024 22:37:48.934,-0.118183,-0.016771,0.496883
10-Dec-2024 22:37:48.954,-0.030729,-0.446237,0.448487
10-Dec-2024 22:37:48.974,0.424284,-0.823543,0.255571
10-Dec-2024 22:37:48.994,0.620464,-1.031745,0.009294
10-Dec-2024 22:37:49.014,0.578804,-1.393016,-0.272317
10-Dec-2024 22:37:49.034,0.680392,-0.957766,-0.922437
10-Dec-2024 22:37:49.054,0.063485,0.337804,-1.144561
10-Dec-2024 22:37:49.073,-0.40216,1.022815,-1.587354
10-Dec-2024 22:37:49.093,-0.400478,0.779545,-1.303249
10-Dec-2024 22:37:49.113,-0.792581,0.749351,-0.702128
10-Dec-2024 22:37:49.133,-1.774984,1.359084,-1.011939
10-Dec-2024 22:37:49.153,-1.42222,1.656861,-1.276335
10-Dec-2024 22:37:49.173,-0.04288,0.98631,-1.395743
10-Dec-2024 22:37:49.193,0.677776,0.152044,-1.802025
10-Dec-2024 22:37:49.213,0.754623,0.218141,-2.179019
10-Dec-2024 22:37:49.233,0.635906,0.388702,-2.304633
10-Dec-2024 22:37:49.253,0.363007,-0.028239,-2.661994
10-Dec-2024 22:37:49.273,0.233267,-0.437126,-2.747377
10-Dec-2024 22:37:49.293,0.140939,0.299849,-1.633974
10-Dec-2024 22:37:49.313,-0.139185,0.812036,-0.928251
10-Dec-2024 22:37:49.333,-0.453074,0.501221,-0.644693
10-Dec-2024 22:37:49.353,-0.552033,-0.150531,-0.366383
10-Dec-2024 22:37:49.373,-0.549293,-0.350615,-0.412188
10-Dec-2024 22:37:49.393,-0.661222,-0.301467,-0.549367
10-Dec-2024 22:37:49.413,-0.610521,-0.387913,-0.310041
10-Dec-2024 22:37:49.433,-0.59443,-1.20782,-0.159181
10-Dec-2024 22:37:49.452,-0.478046,-1.78247,-0.364582
10-Dec-2024 22:37:49.472,-0.36432,-1.584182,-0.340319
10-Dec-2024 22:37:49.492,-0.260985,-0.739161,0.545491
10-Dec-2024 22:37:49.512,-0.204258,-0.661708,0.91368
10-Dec-2024 22:37:49.532,-0.11657,-0.38398,-0.183732
10-Dec-2024 22:37:49.552,0.054173,0.011468,-0.907415
10-Dec-2024 22:37:49.572,-0.002817,-0.0519,-1.198984
10-Dec-2024 22:37:49.592,-0.264504,-0.06874,-0.986925
10-Dec-2024 22:37:49.612,-0.336285,0.142906,-0.774078
10-Dec-2024 22:37:49.632,-0.12297,0.122693,-0.451662
10-Dec-2024 22:37:49.652,0.370932,0.277167,-0.076878
10-Dec-2024 22:37:49.672,0.427296,0.000444,0.136231
10-Dec-2024 22:37:49.692,0.30505,-0.548325,-0.021274
10-Dec-2024 22:37:49.712,0.278855,-0.996076,-0.251732
10-Dec-2024 22:37:49.732,0.063879,-0.888003,-0.749374
10-Dec-2024 22:37:49.752,-0.169872,-0.76544,-0.943895
10-Dec-2024 22:37:49.772,0.263424,-0.634643,-0.987921
10-Dec-2024 22:37:49.792,0.515856,-0.377649,-0.789345
10-Dec-2024 22:37:49.811,-0.426325,-0.987524,-1.020768
10-Dec-2024 22:37:49.831,-0.831887,-1.235654,-2.272679
10-Dec-2024 22:37:49.851,-1.531119,-0.578447,-2.291682
10-Dec-2024 22:37:49.871,-1.340298,-0.840867,-2.184663
10-Dec-2024 22:37:49.891,-0.198767,-0.585259,-2.306566
10-Dec-2024 22:37:49.911,-0.430005,-1.359608,-3.10504
10-Dec-2024 22:37:49.931,-0.697449,-1.474517,-3.821222
10-Dec-2024 22:37:49.951,-1.265012,-2.736588,-3.062749
10-Dec-2024 22:37:49.971,-1.207713,-1.623983,-2.688554
10-Dec-2024 22:37:49.991,-1.454253,-1.636288,-1.873066
10-Dec-2024 22:37:50.011,-1.584487,-0.490458,-0.81322
10-Dec-2024 22:37:50.031,-1.125843,-0.492948,0.01108
10-Dec-2024 22:37:50.051,-0.809059,-0.521717,0.034809
10-Dec-2024 22:37:50.071,-0.269069,-0.536205,0.419552
10-Dec-2024 22:37:50.091,-0.313496,-0.314247,0.343783
10-Dec-2024 22:37:50.111,-1.11569,0.458702,-0.274829
10-Dec-2024 22:37:50.131,-0.383109,0.419389,-0.097955
10-Dec-2024 22:37:50.151,0.276614,-0.404497,-0.040439
10-Dec-2024 22:37:50.171,0.07117,-0.378201,-0.020628
10-Dec-2024 22:37:50.190,-0.067886,-0.267281,0.062375
10-Dec-2024 22:37:50.210,-0.027271,-0.379453,0.000921
10-Dec-2024 22:37:50.230,0.072558,-0.129974,0.078748
10-Dec-2024 22:37:50.250,-0.012239,-0.224446,0.020838
10-Dec-2024 22:37:50.270,-0.024807,-0.351904,-0.048621
10-Dec-2024 22:37:50.290,-0.022264,-0.419045,-0.068855
10-Dec-2024 22:37:50.310,-0.057548,-0.430056,0.036026
10-Dec-2024 22:37:50.330,-0.025041,-0.403743,-0.0721
10-Dec-2024 22:37:50.350,0.004171,-0.35173,-0.06336
10-Dec-2024 22:37:50.370,-0.021907,-0.28515,-0.051673
10-Dec-2024 22:37:50.390,-0.042679,-0.305524,-0.050705
10-Dec-2024 22:37:50.410,-0.058318,-0.388483,-0.063123
10-Dec-2024 22:37:50.430,-0.057358,-0.428799,-0.040156
10-Dec-2024 22:37:50.450,-0.031406,-0.431518,-0.015276
10-Dec-2024 22:37:50.470,-0.021714,-0.405028,-0.002304
10-Dec-2024 22:37:50.490,-0.021208,-0.40228,-0.022061
10-Dec-2024 22:37:50.510,-0.01959,-0.429207,-0.061971
10-Dec-2024 22:37:50.530,-0.034364,-0.503851,-0.07878
10-Dec-2024 22:37:50.550,-0.031557,-0.607948,-0.082303
10-Dec-2024 22:37:50.569,-0.026375,-0.677612,-0.073223
10-Dec-2024 22:37:50.589,-0.027393,-0.65416,-0.049444
10-Dec-2024 22:37:50.609,-0.039211,-0.660388,-0.03348
10-Dec-2024 22:37:50.629,-0.021652,-0.677733,-0.020768
10-Dec-2024 22:37:50.649,-0.049112,-0.629762,-0.00493
10-Dec-2024 22:37:50.669,-0.088839,-0.594817,0.002888
10-Dec-2024 22:37:50.689,-0.087642,-0.572473,-0.002199
10-Dec-2024 22:37:50.709,-0.07129,-0.5351,-0.013129
10-Dec-2024 22:37:50.729,-0.059293,-0.539734,-0.012908
10-Dec-2024 22:37:50.749,-0.064233,-0.499728,-0.038832
10-Dec-2024 22:37:50.769,-0.054171,-0.457202,-0.039176
10-Dec-2024 22:37:50.789,-0.07569,-0.417203,-0.044821
10-Dec-2024 22:37:50.809,-0.075524,-0.381541,-0.044045
10-Dec-2024 22:37:50.829,-0.073076,-0.357303,-0.042351
10-Dec-2024 22:37:50.849,-0.073552,-0.333407,-0.030414
10-Dec-2024 22:37:50.869,-0.087558,-0.330948,-0.01885
10-Dec-2024 22:37:50.889,-0.08551,-0.320293,-0.012739
10-Dec-2024 22:37:50.909,-0.082792,-0.313066,0.00784
10-Dec-2024 22:37:50.929,-0.086446,-0.291807,0.00828
10-Dec-2024 22:37:50.948,-0.068263,-0.295393,0.009796
10-Dec-2024 22:37:50.968,-0.054417,-0.273312,0.011857
10-Dec-2024 22:37:50.988,-0.044724,-0.240474,0.012038
10-Dec-2024 22:37:51.008,-0.027624,-0.217217,0.003015
10-Dec-2024 22:37:51.028,0.045118,-0.138931,-0.019358
10-Dec-2024 22:37:51.048,0.025223,-0.155981,-0.015583
10-Dec-2024 22:37:51.068,0.055364,0.049511,0.017615
10-Dec-2024 22:37:51.088,0.011745,0.049185,0.050427
10-Dec-2024 22:37:51.108,0.028594,0.10934,0.039656
10-Dec-2024 22:37:51.128,0.017468,0.103762,0.04753
10-Dec-2024 22:37:51.148,0.008397,0.078967,0.065211
10-Dec-2024 22:37:51.168,-0.005187,0.079502,0.066789
10-Dec-2024 22:37:51.188,0.003557,0.07961,0.050431
10-Dec-2024 22:37:51.208,0.008137,0.03002,0.023589
10-Dec-2024 22:37:51.228,0.013635,-0.023571,0.008486
10-Dec-2024 22:37:51.248,0.014174,-0.051819,0.013772
10-Dec-2024 22:37:51.268,0.012721,-0.054181,0.026079
10-Dec-2024 22:37:51.288,0.024964,-0.066954,0.039884
10-Dec-2024 22:37:51.308,0.03429,-0.038127,0.057525
10-Dec-2024 22:37:51.326,0.062454,-0.025053,0.049213
10-Dec-2024 22:37:51.347,0.08022,0.015305,0.047407
10-Dec-2024 22:37:51.367,0.07454,0.057768,0.045931
10-Dec-2024 22:37:51.387,0.046122,0.042668,0.036627
10-Dec-2024 22:37:51.407,0.035438,0.025321,0.02855
10-Dec-2024 22:37:51.427,0.024815,0.026145,0.031795
10-Dec-2024 22:37:51.447,0.017949,0.074155,0.039959
10-Dec-2024 22:37:51.467,0.013624,0.124655,0.049206
10-Dec-2024 22:37:51.487,0.006931,0.14641,0.045021
10-Dec-2024 22:37:51.507,0.004954,0.142626,0.033063
10-Dec-2024 22:37:51.527,0.013669,0.132909,0.032339
10-Dec-2024 22:37:51.547,0.026687,0.146325,0.03892
10-Dec-2024 22:37:51.567,0.038698,0.171663,0.048458
10-Dec-2024 22:37:51.587,0.046985,0.177618,0.059324
10-Dec-2024 22:37:51.607,0.042574,0.183628,0.085942
10-Dec-2024 22:37:51.627,0.018605,0.205226,0.115904
10-Dec-2024 22:37:51.647,0.00932,0.244322,0.11794
10-Dec-2024 22:37:51.667,0.01766,0.255321,0.100031
10-Dec-2024 22:37:51.686,0.056534,0.264141,0.08714
10-Dec-2024 22:37:51.706,0.083572,0.321691,0.083937
10-Dec-2024 22:37:51.726,0.089178,0.391598,0.066334
10-Dec-2024 22:37:51.746,0.089888,0.426239,0.031309
10-Dec-2024 22:37:51.766,0.098335,0.429346,0.026717
10-Dec-2024 22:37:51.786,0.099475,0.450731,0.057849
10-Dec-2024 22:37:51.806,0.074701,0.499783,0.11148
10-Dec-2024 22:37:51.826,0.07044,0.551021,0.161355
10-Dec-2024 22:37:51.846,0.092084,0.574142,0.179147
10-Dec-2024 22:37:51.866,0.109754,0.579024,0.151562
10-Dec-2024 22:37:51.886,0.149308,0.557325,0.1149
10-Dec-2024 22:37:51.906,0.189836,0.505669,0.096302
10-Dec-2024 22:37:51.926,0.215258,0.527822,0.091494
10-Dec-2024 22:37:51.946,0.23898,0.564458,0.094635
10-Dec-2024 22:37:51.966,0.251695,0.581117,0.097711
10-Dec-2024 22:37:51.986,0.278928,0.525359,0.075057
10-Dec-2024 22:37:52.006,0.273046,0.442533,0.075
10-Dec-2024 22:37:52.026,0.240562,0.351477,0.099681
10-Dec-2024 22:37:52.046,0.189401,0.333983,0.116917
10-Dec-2024 22:37:52.065,0.138955,0.358412,0.101194
10-Dec-2024 22:37:52.085,0.096254,0.33797,0.045294
10-Dec-2024 22:37:52.105,0.039288,0.243078,-0.031916
10-Dec-2024 22:37:52.125,-0.007411,0.121836,-0.089847
10-Dec-2024 22:37:52.144,-0.050627,0.049365,-0.06438
10-Dec-2024 22:37:52.165,-0.093564,0.09299,0.013742
10-Dec-2024 22:37:52.185,-0.100098,0.145156,0.074695
10-Dec-2024 22:37:52.205,-0.111312,0.165045,0.087366
10-Dec-2024 22:37:52.225,-0.08354,0.109313,0.063704
10-Dec-2024 22:37:52.245,-0.043481,0.023338,0.045038
10-Dec-2024 22:37:52.265,-0.002411,0.002398,0.04915
10-Dec-2024 22:37:52.285,0.041077,0.041852,0.04189
10-Dec-2024 22:37:52.305,0.067572,0.098275,0.03511
10-Dec-2024 22:37:52.325,0.079032,0.133564,0.039965
10-Dec-2024 22:37:52.345,0.077776,0.13594,0.048567
10-Dec-2024 22:37:52.365,0.085827,0.14598,0.042712
10-Dec-2024 22:37:52.385,0.100346,0.185185,0.03449
10-Dec-2024 22:37:52.405,0.115368,0.204499,0.029622
10-Dec-2024 22:37:52.425,0.110804,0.188035,0.027057
10-Dec-2024 22:37:52.444,0.093945,0.161475,0.030759
10-Dec-2024 22:37:52.464,0.064211,0.137024,0.034359
10-Dec-2024 22:37:52.484,0.030634,0.094364,0.026585
10-Dec-2024 22:37:52.504,0.01051,0.050466,0.015554
10-Dec-2024 22:37:52.524,0.003304,0.040772,0.013424
10-Dec-2024 22:37:52.544,0.00163,0.005731,0.012418
10-Dec-2024 22:37:52.564,-2.2e-05,-0.030212,0.01339
10-Dec-2024 22:37:52.584,-0.010031,-0.049851,0.009744
10-Dec-2024 22:37:52.604,-0.013931,-0.08009,-0.003208
10-Dec-2024 22:37:52.624,-0.013852,-0.115022,-0.005302
10-Dec-2024 22:37:52.644,-0.011918,-0.134478,0.000517
10-Dec-2024 22:37:52.664,-0.004528,-0.093691,0.01148
10-Dec-2024 22:37:52.684,-0.00096,-0.052688,0.011714
10-Dec-2024 22:37:52.704,0.010154,-0.069495,-0.000235
10-Dec-2024 22:37:52.724,0.025649,-0.099776,-0.009702
10-Dec-2024 22:37:52.744,0.042692,-0.058434,-0.000305
10-Dec-2024 22:37:52.764,0.053605,-0.008482,0.018818
10-Dec-2024 22:37:52.784,0.05757,0.033151,0.004433
10-Dec-2024 22:37:52.804,0.054768,0.056043,-0.026708
10-Dec-2024 22:37:52.823,0.055682,0.053104,-0.046191
10-Dec-2024 22:37:52.843,0.046948,0.056836,-0.055522
10-Dec-2024 22:37:52.863,0.028796,0.061688,-0.038375
10-Dec-2024 22:37:52.883,0.003042,0.090447,-0.0019
10-Dec-2024 22:37:52.903,-0.016515,0.142808,0.029037
10-Dec-2024 22:37:52.923,-0.031415,0.159558,0.036655
10-Dec-2024 22:37:52.943,-0.041629,0.123758,0.01824
10-Dec-2024 22:37:52.962,-0.044612,0.058431,-0.017597
10-Dec-2024 22:37:52.983,-0.045962,0.000434,-0.039013
10-Dec-2024 22:37:53.003,-0.040727,-0.02571,-0.025704
10-Dec-2024 22:37:53.023,-0.040951,-0.015515,-0.005121
10-Dec-2024 22:37:53.043,-0.04149,0.009755,0.005994
10-Dec-2024 22:37:53.063,-0.035919,0.021356,0.001465
10-Dec-2024 22:37:53.083,-0.024633,-0.000984,-0.002871
10-Dec-2024 22:37:53.103,-0.018523,-0.00887,-0.004388
10-Dec-2024 22:37:53.123,-0.011143,-0.014232,-0.008382
10-Dec-2024 22:37:53.143,-0.004341,-0.0208,-0.006154
10-Dec-2024 22:37:53.163,-0.002035,-0.010801,-0.001801
10-Dec-2024 22:37:53.182,-0.009956,0.001011,-0.001138
10-Dec-2024 22:37:53.202,-0.013077,-0.013925,-0.008272
10-Dec-2024 22:37:53.222,-0.011928,-0.023226,-0.020114
10-Dec-2024 22:37:53.242,-0.008204,-0.031063,-0.02448
10-Dec-2024 22:37:53.262,-0.002765,-0.052187,-0.018079
10-Dec-2024 22:37:53.282,-0.011086,-0.064962,-0.013493
10-Dec-2024 22:37:53.302,-0.023542,-0.081479,-0.008591
10-Dec-2024 22:37:53.322,-0.034285,-0.106876,-0.007271
10-Dec-2024 22:37:53.342,-0.043053,-0.137411,-0.013403
10-Dec-2024 22:37:53.362,-0.047803,-0.166432,-0.019365
10-Dec-2024 22:37:53.382,-0.051608,-0.182397,-0.027614
10-Dec-2024 22:37:53.402,-0.050528,-0.189379,-0.035835
10-Dec-2024 22:37:53.422,-0.045446,-0.212006,-0.043141
10-Dec-2024 22:37:53.442,-0.029435,-0.222744,-0.033834
10-Dec-2024 22:37:53.462,-0.023935,-0.214198,-0.015203
10-Dec-2024 22:37:53.482,-0.029762,-0.188806,-0.006789
10-Dec-2024 22:37:53.502,-0.038411,-0.182098,-0.012461
10-Dec-2024 22:37:53.522,-0.042654,-0.186862,-0.015658
10-Dec-2024 22:37:53.542,-0.051696,-0.17244,-0.012951
10-Dec-2024 22:37:53.561,-0.060006,-0.167278,-0.025099
10-Dec-2024 22:37:53.581,-0.058086,-0.174058,-0.043685
10-Dec-2024 22:37:53.601,-0.053546,-0.18024,-0.049929
10-Dec-2024 22:37:53.621,-0.05358,-0.154894,-0.032109
10-Dec-2024 22:37:53.641,-0.060548,-0.139508,-0.015174
10-Dec-2024 22:37:53.661,-0.070962,-0.139815,-0.013375
10-Dec-2024 22:37:53.681,-0.071398,-0.147542,-0.015685
10-Dec-2024 22:37:53.701,-0.075834,-0.125555,-0.01083
10-Dec-2024 22:37:53.721,-0.068645,-0.053795,0.002736
10-Dec-2024 22:37:53.741,-0.062536,-0.011628,-0.009436
10-Dec-2024 22:37:53.761,-0.058443,-0.043208,-0.034731
10-Dec-2024 22:37:53.780,-0.026994,-0.066476,-0.053744
10-Dec-2024 22:37:53.801,-0.022583,-0.053837,-0.046002
10-Dec-2024 22:37:53.821,-0.042349,-0.049982,-0.024179
10-Dec-2024 22:37:53.841,-0.069873,-0.036446,0.00016
10-Dec-2024 22:37:53.861,-0.0854,-0.016468,0.016096
10-Dec-2024 22:37:53.881,-0.076791,0.03562,0.034001
10-Dec-2024 22:37:53.901,-0.050308,0.086246,0.034361
10-Dec-2024 22:37:53.921,-0.021917,0.098719,0.004079
10-Dec-2024 22:37:53.940,-0.00055,0.065535,-0.028379
10-Dec-2024 22:37:53.960,0.006564,0.063335,-0.034336
10-Dec-2024 22:37:53.980,-0.021266,0.090852,-0.028601
10-Dec-2024 22:37:54.000,-0.07557,0.097613,-0.016603
10-Dec-2024 22:37:54.020,-0.111789,0.091237,-0.011064
10-Dec-2024 22:37:54.040,-0.114327,0.120129,0.004085
10-Dec-2024 22:37:54.060,-0.101348,0.188161,0.014001
10-Dec-2024 22:37:54.080,-0.067837,0.250116,0.01005
10-Dec-2024 22:37:54.100,-0.034858,0.228565,-0.018764
10-Dec-2024 22:37:54.120,-0.005213,0.212487,-0.042264
10-Dec-2024 22:37:54.140,0.007454,0.208327,-0.054437
10-Dec-2024 22:37:54.160,0.002012,0.171326,-0.020098
10-Dec-2024 22:37:54.180,-0.004185,0.172656,0.04304
10-Dec-2024 22:37:54.200,-0.035325,0.182245,0.057594
10-Dec-2024 22:37:54.220,-0.076519,0.157645,0.042744
10-Dec-2024 22:37:54.240,-0.079027,0.117595,0.037393
10-Dec-2024 22:37:54.260,-0.040573,0.093618,0.040261
10-Dec-2024 22:37:54.280,0.01252,0.09914,0.038848
10-Dec-2024 22:37:54.299,0.042007,0.115302,0.025865
10-Dec-2024 22:37:54.319,0.052057,0.095206,-0.002398
10-Dec-2024 22:37:54.339,0.053164,0.055719,-0.03504
10-Dec-2024 22:37:54.359,0.043383,0.021502,-0.054688
10-Dec-2024 22:37:54.379,0.02444,-0.021081,-0.037007
10-Dec-2024 22:37:54.399,-0.011825,-0.040223,-0.005072
10-Dec-2024 22:37:54.419,-0.019012,-0.022034,0.017794
10-Dec-2024 22:37:54.439,-0.006685,0.016894,0.02583
10-Dec-2024 22:37:54.459,0.018403,0.029709,0.023094
10-Dec-2024 22:37:54.479,0.027031,-0.00989,-0.002137
10-Dec-2024 22:37:54.499,0.03073,-0.048247,-0.028338
10-Dec-2024 22:37:54.519,0.028342,-0.043319,-0.035111
10-Dec-2024 22:37:54.539,0.023889,-0.05316,-0.034556
10-Dec-2024 22:37:54.559,0.006993,-0.091133,-0.026768
10-Dec-2024 22:37:54.579,-0.011588,-0.109189,-0.013391
10-Dec-2024 22:37:54.598,-0.019165,-0.097857,0.00912
10-Dec-2024 22:37:54.619,-0.026575,-0.095215,0.01766
10-Dec-2024 22:37:54.639,-0.021314,-0.142574,0.007858
10-Dec-2024 22:37:54.659,-0.013761,-0.196376,-0.006225
10-Dec-2024 22:37:54.678,-0.001713,-0.224973,-0.010526
10-Dec-2024 22:37:54.698,4.2e-05,-0.244093,-0.017802
10-Dec-2024 22:37:54.718,-0.002649,-0.245712,-0.031378
10-Dec-2024 22:37:54.738,-0.006763,-0.241443,-0.026221
10-Dec-2024 22:37:54.758,-0.000766,-0.22875,-0.012085
10-Dec-2024 22:37:54.778,0.002128,-0.215611,-0.008406
10-Dec-2024 22:37:54.798,0.002285,-0.216602,-0.022742
10-Dec-2024 22:37:54.818,0.005246,-0.256647,-0.044163
10-Dec-2024 22:37:54.838,0.008289,-0.297354,-0.05069
10-Dec-2024 22:37:54.858,-0.009752,-0.291167,-0.04404
10-Dec-2024 22:37:54.878,-0.029332,-0.254842,-0.036676
10-Dec-2024 22:37:54.898,-0.037162,-0.254472,-0.037371
10-Dec-2024 22:37:54.918,-0.050898,-0.275691,-0.042786
10-Dec-2024 22:37:54.938,-0.051591,-0.280921,-0.046243
10-Dec-2024 22:37:54.958,-0.022183,-0.254345,-0.035791
10-Dec-2024 22:37:54.978,0.009639,-0.223292,-0.03045
10-Dec-2024 22:37:54.998,0.022122,-0.21036,-0.030851
10-Dec-2024 22:37:55.018,0.027021,-0.227775,-0.04381
10-Dec-2024 22:37:55.038,0.040814,-0.269978,-0.047547
10-Dec-2024 22:37:55.057,0.060973,-0.293175,-0.03914
10-Dec-2024 22:37:55.077,0.074374,-0.26791,-0.014622
10-Dec-2024 22:37:55.097,0.056349,-0.229427,0.018434
10-Dec-2024 22:37:55.117,0.056591,-0.241779,0.026178
10-Dec-2024 22:37:55.137,0.05767,-0.281628,0.015472
10-Dec-2024 22:37:55.157,0.064634,-0.327783,-0.004083
10-Dec-2024 22:37:55.177,0.079004,-0.329068,-0.004338
10-Dec-2024 22:37:55.197,0.077137,-0.296265,0.005826
10-Dec-2024 22:37:55.217,0.047004,-0.270712,0.009992
10-Dec-2024 22:37:55.237,0.017197,-0.254574,0.00884
10-Dec-2024 22:37:55.257,-0.011236,-0.265008,0.023393
