Timestamp,latitude,longitude,altitude,speed,course,hacc,X_mean_x,X_max_x,X_min_x,X_var_x,Y_mean_x,Y_max_x,Y_min_x,Y_var_x,Z_mean_x,Z_max_x,Z_min_x,Z_var_x,X_mean_y,X_max_y,X_min_y,X_var_y,Y_mean_y,Y_max_y,Y_min_y,Y_var_y,Z_mean_y,Z_max_y,Z_min_y,Z_var_y,X_mean,X_max,X_min,X_var,Y_mean,Y_max,Y_min,Y_var,Z_mean,Z_max,Z_min,Z_var
2024-12-10 22:37:57.000,51.07763,-114.12981,1108.899,0.0,0.0,5.21,-0.74089924,-0.079185,-1.318159,0.061869830705084075,-9.726066580000001,-9.485175,-10.12749,0.02107117924396289,0.79972404,1.062491,0.585582,0.013886192481182042,0.051360739999999995,0.15155,-0.001418,0.0013603040366044897,0.04255014,0.138449,-0.161109,0.005727741475551429,-0.0218317,0.019933,-0.098583,0.0004423089565816326,-66.84222064000001,-54.352905,-80.709491,42.25126703234611,83.39671182000001,83.848387,82.644318,0.07147453501921892,45.192953960000004,57.597812,33.687083,32.1419273268599
2024-12-10 22:37:58.000,51.07764,-114.12981,1109.139,0.0,0.0,5.267,-0.5058304509803921,0.092508,-1.490002,0.17936744771877255,-9.731929980392158,-9.269773,-10.107881,0.056514945819499285,0.9710013137254903,1.463507,0.331561,0.06442849561445961,-0.02329518,0.153758,-0.169614,0.007328903325987343,0.20881184,0.743068,-0.249108,0.10057238328405549,-0.04973482,0.021525,-0.141498,0.001145611817742449,-43.40223358823529,-35.489201,-54.13218,54.03750563277409,83.82889094117647,85.234026,82.652407,0.5981030823511074,30.68316770588235,33.946867,27.02869,4.7493087623568435
2024-12-10 22:37:59.000,51.07764,-114.12981,1109.129,0.0,0.0,5.236,-0.78833568,0.087568,-1.691483,0.15838679650618123,-9.788283139999999,-9.400152,-10.171049,0.03583762208563306,0.72037704,1.115181,0.2404,0.03751657472342693,0.01250638,0.147625,-0.106037,0.005011913271097552,-0.06666021999999999,0.156347,-0.458903,0.015295374558624085,0.07011434,0.160186,-0.062352,0.002832003634473879,-50.850890639999996,-36.398068,-62.838653,89.18914335974235,84.81437104000001,85.746508,81.910251,1.4292242575110372,41.153930179999996,53.047786,27.24117,80.84563484131284
2024-12-10 22:38:00.000,51.07764,-114.12981,1109.147,0.0,0.0,5.226,-0.39833061999999997,1.17356,-1.36097,0.33222930910101595,-9.67564246,-9.096284,-10.394534,0.08488432327947781,1.12905414,2.320325,0.121697,0.21359001108326572,-0.05852056,0.164819,-0.317022,0.020438478950986116,-0.40232391999999995,0.307238,-1.02017,0.10493042375558534,0.037395500000000005,0.160021,-0.180109,0.009231387570255104,-60.22628092,-49.638444,-87.714048,105.16746559119603,81.91537819999999,83.764999,80.971403,0.5595872710973143,31.065053419999998,51.4689,19.621243,88.74484793507443
2024-12-10 22:38:01.000,51.07764,-114.12981,1109.214,0.0,0.0,5.231,-1.30856984,-0.179028,-2.392026,0.22183129541254526,-9.699864999999999,-9.27142,-10.122849,0.03889762805053067,-0.3442362,1.274001,-1.428779,0.4702315396800408,-0.2056643725490196,0.006805,-0.420175,0.010176467464878429,-0.11878094117647059,0.591427,-0.651679,0.11268280140265655,0.02401529411764706,0.19829,-0.094716,0.006915956951171768,-139.32871613999998,-88.936925,-176.212986,657.7331393946271,82.58216399999999,85.102109,80.072364,2.6349539415525043,103.86746536000001,132.392849,52.858717,543.7243303903377
2024-12-10 22:38:02.000,51.07764,-114.12981,1109.206,0.0,0.0,5.207,-1.32043718,-0.308958,-2.176923,0.17697537732088528,-9.64695902,-9.353599,-9.955348,0.016302277156428117,-1.2236813,-0.668061,-1.60631,0.05437762139233676,0.005139820000000001,0.157944,-0.159951,0.00810962352749755,-0.07786848,0.247121,-0.288165,0.020115038278581226,0.0090359,0.085893,-0.043821,0.0009411102226224489,-55.80848804,179.781931,-179.996879,28554.91605901144,79.73826176,80.175931,79.067275,0.1474300536643103,130.21259074,136.697541,123.008139,22.612697782224295
2024-12-10 22:38:03.000,51.07764,-114.12981,1108.775,0.0,0.0,5.055,-1.6642092800000001,-0.101489,-3.25558,0.6255587217189814,-9.59636126,-9.009914,-10.079739,0.05416985373529809,-1.0533536,-0.301024,-1.749861,0.12363138080738777,0.03656632,0.193668,-0.148418,0.006479382664875103,0.26062662,0.759514,-0.045513,0.040060042331791425,0.05212842,0.146498,-0.045956,0.002519169262738367,-162.05881028,-154.008042,-172.504691,28.884923903074686,78.97864962,79.942297,78.408837,0.22145282946868608,122.50597888,124.682641,120.305414,1.5366020480729572
2024-12-10 22:38:04.000,51.07764,-114.12981,1108.854,0.0,0.0,4.969,-1.38942268,-0.118404,-2.971471,0.46800803270736513,-9.6703823,-9.21349,-10.04546,0.03597397684217335,-0.52828444,0.3124,-1.518742,0.13510239020261877,0.0074059799999999995,0.199508,-0.189986,0.008647342759530207,-0.20331092,0.08821,-0.70866,0.059014232081830216,-0.07785926,0.06221,-0.196913,0.0033073601562371435,-156.27788698,-146.556243,-165.3982,35.279750245682706,81.22939246,83.267914,78.643858,2.5371451747554494,116.02018834,120.495713,110.061969,11.42117013052121
2024-12-10 22:38:05.000,51.07764,-114.12981,1108.938,0.0,0.0,4.903,-0.86575768,0.498763,-2.072889,0.34367717775707923,-9.72192618,-9.145083,-10.305919,0.05807217665970168,-0.7809470000000001,-0.310454,-1.218316,0.045391242066653056,-0.01986152,0.097489,-0.12444,0.004482777252050613,-0.15376418,0.248974,-0.551055,0.043317843119497546,-0.010315920000000001,0.080211,-0.097904,0.0016844141155853063,-13.335177900000003,179.921045,-179.906454,31160.971314121973,83.1853883,83.647116,82.883713,0.05529857231266356,128.1217776,133.284436,120.510967,16.95669401021571
2024-12-10 22:38:06.000,51.07764,-114.12981,1108.998,0.0,0.0,4.856,-1.1082248823529413,0.054487,-2.175576,0.34529570035318585,-9.726388647058823,-9.37261,-10.416389,0.029348911185312788,-0.531119137254902,0.130828,-1.718576,0.1132348922158008,0.03179932,0.112063,-0.152194,0.0023128528348342857,0.18974532,0.403231,-0.054574,0.013742629625568983,0.02842368,0.100668,-0.070698,0.0015885094155689795,-163.14471319607844,-153.504004,-175.250072,39.849948835144,83.12814252941176,83.403377,82.665107,0.03694089086657525,114.75928980392158,120.920925,109.177201,11.433246607974889
2024-12-10 22:38:06.999,51.07764,-114.12981,1109.063,0.0,0.0,4.749,-1.1082248823529413,0.054487,-2.175576,0.34529570035318585,-9.726388647058823,-9.37261,-10.416389,0.029348911185312788,-0.531119137254902,0.130828,-1.718576,0.1132348922158008,0.03179932,0.112063,-0.152194,0.0023128528348342857,0.18974532,0.403231,-0.054574,0.013742629625568983,0.02842368,0.100668,-0.070698,0.0015885094155689795,-163.14471319607844,-153.504004,-175.250072,39.849948835144,83.12814252941176,83.403377,82.665107,0.03694089086657525,114.75928980392158,120.920925,109.177201,11.433246607974889
2024-12-10 22:38:07.999,51.07764,-114.12981,1109.152,0.0,0.0,4.749,-1.45635748,0.007784,-2.344574,0.2757471248596832,-9.67413352,-9.115893,-10.047406,0.03241730699392823,-0.5259463,0.126337,-1.19721,0.11903482588262246,-0.006349640000000001,0.133842,-0.206468,0.004266065868806531,0.06772518,0.365943,-0.203622,0.01882223990545674,0.027170800000000002,0.149192,-0.068719,0.0029270691050204078,-155.45939860000001,-151.504704,-158.873531,6.381604707110773,81.30163732,82.438535,80.890622,0.16304069631890605,115.41052318,118.03494,112.849155,3.066729091561997
2024-12-10 22:38:08.999,51.07764,-114.1298,1109.223,0.0,0.0,4.749,-1.25798998,-0.590372,-2.00059,0.12697574153875474,-9.7108761,-9.412576,-10.303524,0.03150315012160202,-0.47212422000000004,-0.034877,-0.8658,0.04386315526960368,-0.026082199999999996,0.118223,-0.2115,0.008450177008857142,-0.2760309,-0.130492,-0.561471,0.010226169604622453,-0.02381034,0.044129,-0.09258,0.0012529248789636736,-155.7435159,-148.294954,-167.270161,33.11552947856625,82.21714872000001,82.706322,81.49706,0.12435489116873125,107.96327052000001,112.661551,99.05424,18.765055143113493
2024-12-10 22:38:09.999,51.07764,-114.1298,1109.31,0.0,0.0,4.749,-1.31545848,-0.48574,-2.287244,0.19695332574372407,-9.69095562,-9.217083,-10.211016,0.06491750735134241,-0.24154073999999998,0.631387,-1.36082,0.2101387759525637,0.0224878431372549,0.215608,-0.179291,0.013657339173174902,0.08052441176470589,0.55002,-0.296388,0.05949671718420707,0.035018607843137255,0.208247,-0.07567,0.0034498069454831372,-156.87910132000002,-146.373922,-171.686069,77.87755271005037,82.00211304,82.662547,80.774711,0.37338428897616044,99.60113706,113.568725,87.404303,76.01540829417604
2024-12-10 22:38:10.999,51.07764,-114.1298,1109.398,0.0,0.0,4.749,-1.73671852,-0.495619,-2.809957,0.27192153037788724,-9.65519188,-9.336235,-10.011481,0.024372821136883317,-0.53097286,0.440384,-1.470542,0.13578297103771472,0.005910819999999999,0.116085,-0.19187,0.005512886479660816,0.16099623999999998,0.810919,-0.073052,0.057954194673206526,0.0044253999999999995,0.0974,-0.091173,0.0021047679822448987,-153.54054152,-150.256293,-157.095888,2.7247163813414614,80.17233932,80.848783,79.546509,0.1573493108431218,109.92567446000001,113.951783,101.880906,10.444851440920093
2024-12-10 22:38:11.999,51.07764,-114.1298,1109.467,0.0,0.0,4.749,-1.4114389399999998,-0.94753,-2.252516,0.09141728224613914,-9.67906726,-9.492361,-9.874366,0.008519172679135113,-0.45309576,-0.164508,-0.727038,0.016639741394063684,0.0093794,0.065171,-0.022439,0.0006050858157959184,0.020590519999999998,0.126745,-0.144145,0.005082701012336326,-0.00711854,0.036377,-0.069539,0.0005647042170697961,-149.91255704,-146.759722,-151.150698,0.9386889332536622,81.29094065999999,81.601284,80.888973,0.05330470274259937,107.27923258000001,108.464602,105.443576,0.8071388633517923
2024-12-10 22:38:12.999,51.07768,-114.12973,1116.709,0.036,0.0,34.823,-1.38127362,-0.569266,-2.112557,0.11160471140334247,-9.68326756,-9.42545,-9.998907,0.013130118643598417,-0.41378756000000005,-0.113464,-0.840053,0.02621805169445552,0.00290904,0.064767,-0.059342,0.0009835372026514282,0.047442460000000006,0.17012,-0.120163,0.007188141892784082,0.0087326,0.063038,-0.064064,0.0009441225846122448,-145.89884312,-143.523637,-147.762215,1.1894090336827183,81.6384638,81.84084,81.348666,0.013025005078654481,105.10165138,106.749863,104.125138,0.4644529743448042
2024-12-10 22:38:13.999,51.07768,-114.12972,1116.671,0.022,0.0,36.253,-1.552007882352941,-0.968187,-1.952091,0.0399505868363459,-9.668447294117646,-9.450148,-9.88215,0.009689123387651733,-0.4000856274509804,-0.05299,-0.786764,0.02616974104779844,-0.00962138,0.048912,-0.070103,0.0007590156370567346,0.010486740000000001,0.158438,-0.098612,0.006853339249420814,0.010596840000000001,0.037646,-0.039061,0.00028622833417795926,-144.5226420980392,-143.648363,-145.99923,0.4698221813637399,80.96478815686274,81.320189,80.77245,0.017232981744936527,105.78529262745099,106.76747,104.741793,0.41386170308648174
2024-12-10 22:38:14.999,51.07768,-114.12971,1116.609,0.017,0.0,38.952,-1.5615168599999998,-1.093626,-1.947301,0.04750934215914325,-9.66522108,-9.516161,-9.758507,0.003388231840197558,-0.44443780000000005,-0.252675,-0.682581,0.012548125370857142,0.01457286,0.069212,-0.019009,0.0005117533386534694,0.05138392,0.13691,-0.040718,0.0021556251232995923,0.00752262,0.031946,-0.019509,0.0001457512623628572,-142.91165924,-138.324583,-144.801902,2.821040837704678,80.77151124,80.840731,80.694319,0.0015205529072882065,106.11715249999999,107.378875,102.970037,1.2554306464774265
2024-12-10 22:38:15.999,51.07767,-114.12969,1116.587,0.012,0.0,35.4,-1.561927,-0.941692,-1.901047,0.05179964534677551,-9.66282602,-9.517059,-9.806557,0.0041124784706322495,-0.34079632,-0.122745,-0.590522,0.009944548777568979,0.00765578,0.0482,-0.011837,0.00017118244821591846,0.03057112,0.126212,-0.074285,0.0024186796790057136,-0.00535726,0.030627,-0.03449,0.00025826327758408154,-136.24455595999999,-134.870759,-137.977205,0.913531510889743,80.9614403,81.291046,80.746612,0.024808922448748987,101.84034863999999,102.755085,101.110042,0.2107954242529166
2024-12-10 22:38:16.999,51.07766,-114.12969,1116.615,0.078,0.0,33.534,-1.4493520599999998,-1.255439,-1.961072,0.030636642228098355,-9.6802348,-9.55029,-9.87272,0.005381938849714291,-0.34057173999999996,-0.110171,-0.574206,0.01331289103721674,-0.01697894117647059,0.017034,-0.050357,0.0002889994062964706,-0.02721805882352941,0.081167,-0.194408,0.005637774358496469,-0.0025579215686274506,0.039782,-0.043681,0.00037223895891372555,-138.96596888,-135.316644,-140.742853,2.986534727165482,81.50972372,81.685784,81.288282,0.020380303292240474,103.47887966,105.097179,101.521043,0.7416562988798043
2024-12-10 22:38:17.999,51.07765,-114.12969,1116.477,0.098,0.0,33.329,-1.5250586000000002,-1.01474,-2.00029,0.041298677102775495,-9.67722308,-9.576635,-9.859996,0.003668026938850622,-0.33224604,-0.066162,-0.761766,0.02399429467375346,0.013019339999999999,0.076951,-0.03519,0.000606635887575918,0.0211696,0.135919,-0.057107,0.004193819999591837,0.005455100000000001,0.041333,-0.024949,0.0003059782025,-136.93400526,-134.783967,-141.170094,3.791164864381568,81.1985739,81.366185,81.05527,0.009690743254294792,102.53811898,105.573186,100.266416,2.214647110913829
2024-12-10 22:38:18.999,51.07764,-114.12968,1116.429,0.015,0.0,32.372,-1.46662306,-0.778681,-2.052532,0.06792471627658822,-9.685611699999999,-9.440419,-9.933044,0.008491563253765334,-0.2864533,-0.056283,-0.625699,0.02054740013988775,-0.00844698,0.04993,-0.060785,0.0006142049063465306,-0.0533155,0.105167,-0.215184,0.004996684378214286,-0.0028815399999999997,0.048575,-0.054858,0.0004920337891514285,-136.40662328,-133.980418,-138.01287,1.2917492214962396,81.46148269999999,81.617026,81.238079,0.01895865501127384,99.766817,100.627311,98.598451,0.38308311517784166
2024-12-10 22:38:19.999,51.07764,-114.12968,1116.341,0.066,0.0,32.543,-1.48847772,-1.054707,-2.023792,0.04852544662232814,-9.66515522,-9.480385,-9.817484,0.00698421432723634,-0.35765721999999994,-0.015119,-0.771346,0.025260363157440402,-0.0225366,0.026937,-0.096671,0.0007836807820816328,0.03500674,0.127641,-0.096537,0.0030075285565228575,0.0033013399999999994,0.042107,-0.046455,0.000502894859902449,-139.48923464,-136.761885,-143.607495,3.0091864651686286,81.42126954,81.608296,81.218125,0.013973161479150115,102.95062352000001,107.635904,99.053534,5.399086357711116
2024-12-10 22:38:20.999,51.07764,-114.12968,1116.144,0.084,0.0,33.452,-1.427773,-0.796943,-2.300416,0.14724730620081639,-9.69740418,-9.396859,-9.967023,0.012176278064803753,-0.46010725999999996,-0.138013,-0.717458,0.015301510680441232,0.014557819999999999,0.073913,-0.067355,0.0013953934770893877,0.03655194,0.170774,-0.089982,0.007594163757526938,0.00822782,0.051387,-0.030773,0.0005132070233342857,-143.26246404,-137.306823,-146.141916,5.841686697360665,81.36296498,81.516285,81.222718,0.005176497209856416,107.74134176,110.293307,103.207151,4.150413430129302
2024-12-10 22:38:21.999,51.07764,-114.12968,1116.119,0.0,0.0,32.69,-1.5780067450980393,-1.169817,-2.342329,0.06770881164159367,-9.660158627450981,-9.476344,-9.889036,0.006421275562078444,-0.3243696078431373,0.298928,-0.658032,0.030252835787163136,0.0021622800000000004,0.051373,-0.081182,0.0011175640006138774,0.0020997000000000004,0.095244,-0.074489,0.0013099175538061232,0.00671832,0.053854,-0.045952,0.0006838706302220407,-135.6980558627451,-134.312059,-137.201586,0.8885300118724182,80.96588364705882,81.19988,80.823168,0.006939858464114288,101.84327290196079,103.346684,100.338273,1.005423686964248
2024-12-10 22:38:22.999,51.07764,-114.12968,1115.982,0.031,0.0,33.264,-1.46941932,-0.998274,-1.961072,0.03870393301116085,-9.68274966,-9.463171,-9.941127,0.013256689713331035,-0.37441938,0.450114,-0.71162,0.04920234306583226,-0.01520348,0.074214,-0.14644,0.0035055902382138777,0.011201400000000002,0.14452,-0.166994,0.0043283060857551015,-0.014313860000000001,0.044974,-0.063412,0.0004928127934697959,-135.86244848,-130.879623,-143.614262,18.965343208042356,81.38906386,81.760162,81.030056,0.03906921394155121,102.63469814,109.728874,98.131094,16.215365000199093
2024-12-10 22:38:23.999,51.07763,-114.12969,1115.857,0.033,0.0,33.264,-1.3604938000000002,-0.372875,-1.900747,0.09659767311363265,-9.70365812,-9.485325,-9.869277,0.008337346572679226,-0.16000528,0.180674,-0.54816,0.03807426187416489,0.01793652,0.06125,-0.052881,0.0009001146537648979,-0.07202622,0.091522,-0.286805,0.009857167605317957,-0.01138588,0.022236,-0.055263,0.00028355104904653056,-133.9945909,-130.839256,-140.297578,7.435358948123174,82.29832204,82.811138,81.795624,0.09611762671641089,99.54356,106.775056,94.78955,13.698822244805237
2024-12-10 22:38:24.999,51.07763,-114.1297,1115.848,0.013,0.0,33.6,-1.24161102,-0.457598,-1.882934,0.13715293576924442,-9.7091487,-9.500144,-9.946366,0.007672201402908099,-0.23422392000000003,0.082928,-0.603844,0.02063255530783021,-0.0004268823529411765,0.040687,-0.059561,0.0007109311247858825,0.12983572549019606,0.301488,-0.107651,0.015546916876203139,0.011995313725490196,0.082214,-0.052449,0.0011947259164596076,-132.81359278,-129.500899,-134.689337,2.9284156618547215,82.72209790000001,83.144007,82.167447,0.12303899665707227,99.23479934000001,101.533078,95.584876,3.097456794979886
2024-12-10 22:38:25.999,51.07762,-114.12971,1115.517,0.074,0.0,34.79,-1.43199714,-0.355211,-2.531685,0.21335632126395956,-9.671963,-9.016051,-10.161319,0.03866962675506136,-0.45205398,0.223186,-2.015559,0.16415942218940774,-0.01120166,0.168185,-0.086752,0.0033580173074126527,-0.18012778000000002,0.093274,-0.566756,0.025634330725317966,-0.0018248600000000004,0.094716,-0.088195,0.001498717626775918,-136.98901286,-131.183002,-140.934329,10.0766727272444,82.0042569,82.282849,81.811717,0.015767323415152964,103.39751924000001,105.941812,94.059026,7.883532220699696
2024-12-10 22:38:26.999,51.07761,-114.12971,1115.51,0.052,0.0,34.633,-1.1678773,0.804128,-3.484005,1.1922813096054792,-9.66344874,-6.879843,-11.780652,0.8429977572472991,0.38840626,5.426216,-1.569187,2.926221382060155,0.08688219999999999,0.420439,-0.57805,0.08130661768759184,0.24465536,0.869705,-0.621755,0.10005643644117389,-0.058477879999999996,0.345804,-0.836078,0.06349837410561796,-103.10102444,-84.34952,-137.538834,319.2851998816322,80.56220551999999,83.50032,77.934848,2.98514792701067,68.04324112,94.363294,52.245652,178.9405849865881
2024-12-10 22:38:27.999,51.07761,-114.12971,1115.936,0.189,0.0,35.212,0.74180644,2.842289,-3.977828,1.9662387138256394,-9.75975544,-8.485854,-14.288836,1.1597174072202103,0.20137024,1.626967,-4.350254,1.210090503437288,-0.15043176,0.235666,-0.553461,0.030883238959288156,0.72244912,1.548018,-0.43117,0.283713137363169,-0.06680343999999999,0.827939,-0.918116,0.2570575573308228,23.285621000000003,150.585148,-135.493294,4558.036845812203,84.94307838,89.8177,81.219195,8.009609163159782,-35.29783856,149.315446,-137.565738,4927.123314468978
2024-12-10 22:38:28.999,51.07762,-114.12971,1116.525,0.329,0.0,35.187,-1.6269872745098037,0.983904,-4.211342,1.3129079436087232,-9.884817960784314,-8.537047,-13.740227,1.2717634650391987,-1.439119137254902,0.89454,-2.767295,0.7458517454000007,-0.0701259,1.041216,-0.576771,0.10380815496592857,1.0292185999999999,1.930591,-1.041242,0.558560179978041,0.23137748,0.828734,-0.186351,0.062137603179152644,-82.3302561372549,-70.956759,-107.393616,77.77058372214941,76.21531288235293,86.264749,70.264599,18.43720296581416,141.46057017647058,165.636279,122.745112,226.41915006634838
2024-12-10 22:38:29.999,51.07762,-114.12972,1116.333,0.277,0.0,35.096,-0.20433118,3.088827,-6.767277,4.889894519074558,-9.51000582,-5.002298,-19.100131,4.946257988417663,-0.21516858,4.682563,-12.567566,9.730413649475514,0.23225317999999998,2.267379,-1.062937,0.9999862952998653,-0.27047926,1.671199,-1.132258,0.3642474591459105,-0.015607200000000005,0.858146,-1.083509,0.18486531739563267,44.10601596000001,90.612959,-69.363546,2528.6512726265883,83.1150873,88.681992,75.687241,17.58463742907196,32.44383558,152.259961,-19.027952,2726.267578938196
2024-12-10 22:38:30.999,51.07763,-114.1297,1116.366,0.302,0.0,35.096,0.19895125999999996,4.536167,-2.298919,2.611526671757421,-9.7715779,-7.253616,-12.017909,0.963739724820337,0.133208,4.282894,-2.742597,1.6601066759527754,-0.008929580000000005,1.485507,-1.411796,0.5777989748693506,-0.09408522,0.93678,-1.179435,0.2601479980751546,-0.06296008,0.356649,-0.490265,0.04661424006534041,-3.16746636,146.896975,-174.278317,7968.648260975722,84.13162796,88.103315,77.901642,8.677323369666412,44.94310432,146.898268,-135.083793,8693.97860564528
2024-12-10 22:38:31.999,51.07764,-114.1297,1116.255,0.07,0.0,36.167,-0.6996212800000001,3.842509,-4.234844,2.0963237044756333,-9.87566844,-9.129216,-12.696448,0.40860570238951605,-1.26355546,2.697241,-4.009412,1.3428356983733958,-0.08412331372549019,0.278029,-0.665763,0.03354143046981962,0.1210736862745098,1.015523,-0.806162,0.08745232294761962,0.13696664705882353,0.834853,-0.011309,0.03490575731723294,-77.89733122,-63.540328,-146.525057,357.9931814697913,82.9915267,86.147334,81.188296,1.957987414574873,124.18065338000001,173.796241,-178.138642,8947.187435489937
