Timestamp,latitude,longitude,altitude,speed,course,hacc
10-Dec-2024 22:44:19.000,51.07427,-114.11168,1104.511,6.337,90,7.139
10-Dec-2024 22:44:20.000,51.07427,-114.11162,1103.665,5.35,90,6.907
10-Dec-2024 22:44:21.000,51.07427,-114.11152,1103.227,5.901,90,6.803
10-Dec-2024 22:44:22.000,51.07427,-114.11142,1103.814,6.242,90,7.177
10-Dec-2024 22:44:23.000,51.07427,-114.11133,1104.057,6.247,90,7.631
10-Dec-2024 22:44:24.000,51.07427,-114.11126,1104.079,5.875,90,7.548
10-Dec-2024 22:44:25.000,51.07427,-114.11118,1104.603,5.58,90,8.174
10-Dec-2024 22:44:26.000,51.07427,-114.11112,1104.312,4.976,90,7.989
10-Dec-2024 22:44:27.000,51.07427,-114.11106,1104.088,4.452,90,7.697
10-Dec-2024 22:44:28.000,51.07427,-114.11101,1103.888,3.918,90,8.156
10-Dec-2024 22:44:29.000,51.07427,-114.11098,1103.99,2.72,90,8.124
10-Dec-2024 22:44:30.000,51.07427,-114.11099,1104.05,1.254,90,8.131
10-Dec-2024 22:44:31.000,51.07427,-114.11099,1104.128,0.661,90,8.337
10-Dec-2024 22:44:32.000,51.07427,-114.11099,1103.685,0.717,90,8.723
10-Dec-2024 22:44:33.000,51.07427,-114.11098,1104.288,0.75,90,8.983
10-Dec-2024 22:44:34.000,51.07427,-114.11098,1104.417,0.452,30.714,8.961
10-Dec-2024 22:44:35.000,51.07427,-114.11097,1104.439,0.228,90,9.42
10-Dec-2024 22:44:36.000,51.07427,-114.11097,1104.32,0.351,90,9.402
10-Dec-2024 22:44:37.000,51.07428,-114.11095,1104.246,0.497,34.251,9.214
10-Dec-2024 22:44:38.000,51.07428,-114.11095,1104.535,0.945,21.068,9.154
10-Dec-2024 22:44:39.000,51.07428,-114.11093,1104.354,0.959,33.492,9.123
10-Dec-2024 22:44:39.999,51.07428,-114.11094,1103.963,0.656,1.348,8.853
10-Dec-2024 22:44:40.999,51.07427,-114.11095,1104.299,0.341,90,14.613
10-Dec-2024 22:44:41.999,51.07439,-114.11095,1104.753,0.61,338.125,8.545
10-Dec-2024 22:44:42.999,51.0744,-114.11096,1104.346,0.778,320.956,8.394
10-Dec-2024 22:44:43.999,51.0744,-114.11094,1104.918,0.231,9.141,8.13
10-Dec-2024 22:44:44.999,51.07441,-114.11095,1105.145,0.376,9.141,7.948
10-Dec-2024 22:44:45.999,51.07441,-114.11093,1105.439,0.424,9.141,7.915
10-Dec-2024 22:44:46.999,51.07441,-114.11092,1105.156,0.129,34.197,7.765
10-Dec-2024 22:44:47.999,51.0744,-114.11092,1105.275,0.202,34.197,7.859
10-Dec-2024 22:44:48.999,51.07441,-114.11092,1104.778,0.168,34.197,7.79
10-Dec-2024 22:44:49.999,51.07441,-114.11093,1104.684,0.166,34.197,7.611
10-Dec-2024 22:44:50.999,51.07442,-114.11093,1104.978,0.267,34.197,7.556
10-Dec-2024 22:44:51.999,51.07442,-114.11094,1104.665,0.096,34.197,7.46
