Timestamp,X,Y,Z
10-Dec-2024 22:37:47.908,0.951272,-1.054108,11.212883
10-Dec-2024 22:37:47.928,-1.275797,-1.078657,8.935968
10-Dec-2024 22:37:47.947,0.159868,-1.289419,8.686736
10-Dec-2024 22:37:47.968,0.860111,-0.532443,7.59326
10-Dec-2024 22:37:47.988,-0.113015,-0.132175,9.012159
10-Dec-2024 22:37:48.008,-0.765358,0.185015,10.739268
10-Dec-2024 22:37:48.028,-0.753234,-1.193169,12.387041
10-Dec-2024 22:37:48.048,0.656235,-0.567171,10.44977
10-Dec-2024 22:37:48.068,1.475182,0.090113,7.763456
10-Dec-2024 22:37:48.088,1.224603,1.613794,9.643546
10-Dec-2024 22:37:48.108,-0.20702,1.355581,12.641512
10-Dec-2024 22:37:48.128,-0.169897,-0.115111,10.294093
10-Dec-2024 22:37:48.148,0.145198,-0.028291,11.774066
10-Dec-2024 22:37:48.168,-0.848735,0.729134,9.63696
10-Dec-2024 22:37:48.188,-0.204774,0.392334,9.117989
10-Dec-2024 22:37:48.208,-1.29855,-1.124162,10.862461
10-Dec-2024 22:37:48.228,-1.391955,-1.23104,10.602901
10-Dec-2024 22:37:48.248,-0.960253,-1.071771,9.294322
10-Dec-2024 22:37:48.267,0.547861,-3.411107,5.703739
10-Dec-2024 22:37:48.287,0.186961,-3.086731,2.512226
10-Dec-2024 22:37:48.307,-1.340762,-2.54396,4.482429
10-Dec-2024 22:37:48.327,-1.44749,-4.175118,7.310947
10-Dec-2024 22:37:48.347,0.480052,-6.301895,6.64079
10-Dec-2024 22:37:48.367,-2.134711,-5.468578,4.296665
10-Dec-2024 22:37:48.387,-7.242689,-4.772525,4.42899
10-Dec-2024 22:37:48.407,-10.410851,-4.65472,8.677305
10-Dec-2024 22:37:48.427,-8.516989,-4.535718,10.234517
10-Dec-2024 22:37:48.447,-5.051096,-3.832031,5.542075
10-Dec-2024 22:37:48.467,-9.603729,-4.403393,2.324067
10-Dec-2024 22:37:48.487,-14.549744,-4.975204,3.400778
10-Dec-2024 22:37:48.507,-18.506166,-4.719386,5.949528
10-Dec-2024 22:37:48.527,-17.20597,-3.474724,7.97317
10-Dec-2024 22:37:48.547,-14.218782,-2.318678,6.406677
10-Dec-2024 22:37:48.567,-16.376245,-1.107547,6.270161
10-Dec-2024 22:37:48.587,-16.816779,-1.296005,7.64595
10-Dec-2024 22:37:48.607,-10.40127,0.132175,11.454031
10-Dec-2024 22:37:48.627,0.082628,3.904481,19.00448
10-Dec-2024 22:37:48.646,-10.145752,-1.711391,5.134622
10-Dec-2024 22:37:48.666,-7.559729,-4.632117,3.974834
10-Dec-2024 22:37:48.686,-10.361154,-5.255571,2.057172
10-Dec-2024 22:37:48.706,-8.923543,-3.843258,0.974923
10-Dec-2024 22:37:48.726,-8.198002,-3.629502,-0.051643
10-Dec-2024 22:37:48.746,-7.499555,-4.282295,-0.85592
10-Dec-2024 22:37:48.765,-5.877827,-4.942722,-2.351011
10-Dec-2024 22:37:48.786,-5.748197,-4.832251,-2.086062
10-Dec-2024 22:37:48.806,-7.432644,-3.556754,3.532055
10-Dec-2024 22:37:48.826,-10.019115,-1.627266,2.307601
10-Dec-2024 22:37:48.846,-10.326276,-1.891616,1.468446
10-Dec-2024 22:37:48.866,-10.706336,-3.257676,0.895737
10-Dec-2024 22:37:48.886,-10.018816,-2.751877,0.675695
10-Dec-2024 22:37:48.906,-10.83926,-4.182602,-0.069456
10-Dec-2024 22:37:48.926,-10.168504,-3.758983,0.527353
10-Dec-2024 22:37:48.946,-9.908795,-3.656446,0.171244
10-Dec-2024 22:37:48.966,-8.193961,-1.518891,1.933829
10-Dec-2024 22:37:48.986,-7.49686,-1.547632,1.121169
10-Dec-2024 22:37:49.006,-5.874234,-1.661245,0.022154
10-Dec-2024 22:37:49.025,-4.502188,-0.46179,2.407593
10-Dec-2024 22:37:49.045,-9.310638,-3.60181,1.461561
10-Dec-2024 22:37:49.065,-10.37747,-4.930896,-0.865051
10-Dec-2024 22:37:49.085,-8.805589,-2.956801,1.661096
10-Dec-2024 22:37:49.105,-11.883638,-2.055226,0.178579
10-Dec-2024 22:37:49.125,-8.37239,-1.378633,-0.506696
10-Dec-2024 22:37:49.145,-11.326496,-4.531826,0.748893
10-Dec-2024 22:37:49.165,-11.936029,-6.79946,4.424948
10-Dec-2024 22:37:49.185,-9.24253,-5.367089,0.522863
10-Dec-2024 22:37:49.205,-8.11253,-2.464026,-0.193398
10-Dec-2024 22:37:49.225,-8.850196,-2.577191,-0.222737
10-Dec-2024 22:37:49.245,-6.668183,-2.73122,-0.403561
10-Dec-2024 22:37:49.265,-6.307434,-4.26044,-1.4427
10-Dec-2024 22:37:49.285,-9.507629,-9.773476,0.260009
10-Dec-2024 22:37:49.305,-9.044791,-10.954221,0.49517
10-Dec-2024 22:37:49.325,-5.50106,-9.326356,0.59636
10-Dec-2024 22:37:49.345,-5.731581,-8.325088,0.569117
10-Dec-2024 22:37:49.365,-6.768325,-7.397467,0.349972
10-Dec-2024 22:37:49.384,-6.370453,-7.279063,-0.188907
10-Dec-2024 22:37:49.404,-6.493048,-6.370453,-0.18292
10-Dec-2024 22:37:49.424,-6.856043,-5.907914,-0.987347
10-Dec-2024 22:37:49.444,-6.312224,-6.071973,-0.796494
10-Dec-2024 22:37:49.464,-7.580985,-6.391259,0.006437
10-Dec-2024 22:37:49.484,-8.037985,-6.016139,0.868045
10-Dec-2024 22:37:49.504,-8.779393,-6.505322,0.163759
10-Dec-2024 22:37:49.524,-8.283325,-7.815248,0.011975
10-Dec-2024 22:37:49.544,-8.603958,-6.863976,0.880768
10-Dec-2024 22:37:49.564,-6.18424,-6.974147,0.299228
10-Dec-2024 22:37:49.584,-5.908363,-7.252269,0.475411
10-Dec-2024 22:37:49.604,-6.334378,-7.17009,0.672102
10-Dec-2024 22:37:49.624,-7.276219,-6.162834,0.43769
10-Dec-2024 22:37:49.644,-6.636599,-6.328091,0.319585
10-Dec-2024 22:37:49.664,-6.100264,-6.289471,-0.119302
10-Dec-2024 22:37:49.684,-5.554649,-5.068909,0.122894
10-Dec-2024 22:37:49.704,-5.121749,-4.234694,0.449366
10-Dec-2024 22:37:49.724,-5.384004,-3.873944,0.550106
10-Dec-2024 22:37:49.744,-6.146967,-6.636449,-0.037272
10-Dec-2024 22:37:49.763,-5.651498,-8.540789,0.597108
10-Dec-2024 22:37:49.783,-5.293592,-6.841972,1.618584
10-Dec-2024 22:37:49.803,-6.020331,-8.865015,-0.011975
10-Dec-2024 22:37:49.823,-3.455863,-7.304959,0.243094
10-Dec-2024 22:37:49.843,-3.785478,-7.081324,0.194296
10-Dec-2024 22:37:49.863,-3.866909,-7.264843,0.032932
10-Dec-2024 22:37:49.883,-3.364104,-11.821068,1.814527
10-Dec-2024 22:37:49.903,-2.174678,-8.164771,0.502804
10-Dec-2024 22:37:49.923,-0.487386,-9.849668,-0.17289
10-Dec-2024 22:37:49.943,-0.981808,-8.445587,0.222138
10-Dec-2024 22:37:49.963,-2.168091,-11.092084,0.929866
10-Dec-2024 22:37:49.983,-3.088527,-10.214609,-1.608705
10-Dec-2024 22:37:50.003,-1.738335,-7.642956,-1.142125
10-Dec-2024 22:37:50.023,-2.194736,-6.735693,0.364791
10-Dec-2024 22:37:50.043,0.63962,-10.435699,-0.220641
10-Dec-2024 22:37:50.063,1.097518,-10.304272,1.174009
10-Dec-2024 22:37:50.083,0.123643,-12.821587,-0.172142
10-Dec-2024 22:37:50.103,-0.119003,-17.390387,-2.210902
10-Dec-2024 22:37:50.123,-2.566263,-21.012105,0.107177
10-Dec-2024 22:37:50.142,-3.089276,-9.461076,1.006208
10-Dec-2024 22:37:50.162,-2.400408,-6.749614,-0.592169
10-Dec-2024 22:37:50.182,-2.395918,-9.450597,-1.078358
10-Dec-2024 22:37:50.202,-1.449586,-9.999955,-0.977467
10-Dec-2024 22:37:50.222,-1.318159,-9.379495,-0.825234
10-Dec-2024 22:37:50.242,-0.643212,-9.768985,-1.890269
10-Dec-2024 22:37:50.262,-0.459395,-9.909693,-1.164728
10-Dec-2024 22:37:50.282,-0.5049,-9.697434,-0.837508
10-Dec-2024 22:37:50.302,-0.469873,-9.659263,-0.786465
10-Dec-2024 22:37:50.322,0.01901,-9.77632,-0.627495
10-Dec-2024 22:37:50.342,-0.539478,-9.647887,-0.523761
10-Dec-2024 22:37:50.362,-0.730032,-9.595496,-0.689616
10-Dec-2024 22:37:50.382,-0.929417,-9.725725,-0.749042
10-Dec-2024 22:37:50.401,-1.211431,-9.81973,-0.722997
10-Dec-2024 22:37:50.422,-1.599574,-9.852961,-0.598306
10-Dec-2024 22:37:50.442,-1.63984,-9.771979,-0.512684
10-Dec-2024 22:37:50.462,-1.414558,-9.635912,-0.526306
10-Dec-2024 22:37:50.482,-1.21203,-9.499845,-0.530946
10-Dec-2024 22:37:50.502,-1.17356,-9.460028,-0.484842
10-Dec-2024 22:37:50.521,-1.416654,-9.638606,-0.547561
10-Dec-2024 22:37:50.541,-1.657054,-9.768237,-0.540825
10-Dec-2024 22:37:50.561,-1.761237,-9.727522,-0.461939
10-Dec-2024 22:37:50.581,-1.731749,-9.766141,-0.355511
10-Dec-2024 22:37:50.601,-1.487756,-9.752969,-0.398022
10-Dec-2024 22:37:50.621,-1.304388,-9.689052,-0.409249
10-Dec-2024 22:37:50.641,-1.117875,-9.659114,-0.701591
10-Dec-2024 22:37:50.661,-0.849933,-9.785601,-0.978964
10-Dec-2024 22:37:50.681,-0.670156,-9.640552,-0.848585
10-Dec-2024 22:37:50.701,-0.609982,-9.648486,-0.770298
10-Dec-2024 22:37:50.721,-0.617915,-9.681268,-0.785267
10-Dec-2024 22:37:50.741,-0.395328,-9.748179,-0.892145
10-Dec-2024 22:37:50.761,-0.608934,-9.638008,-0.65414
10-Dec-2024 22:37:50.781,-0.603096,-9.778116,-0.796943
10-Dec-2024 22:37:50.801,-0.80802,-9.738598,-0.824635
10-Dec-2024 22:37:50.821,-0.918041,-9.663455,-0.869841
10-Dec-2024 22:37:50.841,-0.978216,-9.613309,-0.813708
10-Dec-2024 22:37:50.861,-1.03375,-9.621542,-0.756527
10-Dec-2024 22:37:50.881,-1.132545,-9.756861,-0.673899
10-Dec-2024 22:37:50.900,-1.268462,-9.762399,-0.518671
10-Dec-2024 22:37:50.920,-1.074466,-9.855655,-0.694556
10-Dec-2024 22:37:50.940,-1.047372,-9.772578,-0.613873
10-Dec-2024 22:37:50.960,-1.002765,-9.792935,-0.628842
10-Dec-2024 22:37:50.980,-0.996029,-9.750723,-0.626148
10-Dec-2024 22:37:51.000,-0.952469,-9.837243,-0.703986
10-Dec-2024 22:37:51.020,-1.020877,-9.763297,-0.711021
10-Dec-2024 22:37:51.040,-0.780178,-9.955048,-1.155896
10-Dec-2024 22:37:51.060,-0.660576,-9.713301,-0.9619
10-Dec-2024 22:37:51.080,-0.667612,-9.68995,-1.090033
10-Dec-2024 22:37:51.100,-0.672701,-9.741892,-1.026116
10-Dec-2024 22:37:51.120,-1.212479,-9.674831,-1.213676
10-Dec-2024 22:37:51.140,-1.372646,-9.575288,-1.251847
10-Dec-2024 22:37:51.160,-1.146017,-9.582773,-1.007854
10-Dec-2024 22:37:51.180,-0.949176,-9.750723,-0.661175
10-Dec-2024 22:37:51.200,-0.926423,-9.823322,-0.55804
10-Dec-2024 22:37:51.219,-1.114283,-9.785451,-0.541274
10-Dec-2024 22:37:51.240,-1.401835,-9.620644,-0.551902
10-Dec-2024 22:37:51.259,-1.510808,-9.68022,-0.64426
10-Dec-2024 22:37:51.279,-1.416654,-9.787696,-0.577798
10-Dec-2024 22:37:51.299,-1.323997,-9.842033,-0.479004
10-Dec-2024 22:37:51.319,-1.200653,-9.688004,-0.409997
10-Dec-2024 22:37:51.339,-1.315464,-9.67034,-0.671803
10-Dec-2024 22:37:51.359,-1.196163,-9.674681,-1.058599
10-Dec-2024 22:37:51.379,-1.071921,-9.644744,-1.213826
10-Dec-2024 22:37:51.399,-1.107098,-9.621243,-1.064287
10-Dec-2024 22:37:51.419,-1.228346,-9.600885,-1.006507
10-Dec-2024 22:37:51.439,-1.232836,-9.6416,-0.977168
10-Dec-2024 22:37:51.459,-1.144071,-9.60343,-0.917143
10-Dec-2024 22:37:51.479,-1.097218,-9.640103,-0.970432
10-Dec-2024 22:37:51.499,-1.070125,-9.750723,-0.877924
10-Dec-2024 22:37:51.519,-1.144071,-9.808353,-0.677791
10-Dec-2024 22:37:51.539,-1.285527,-9.790391,-0.573457
10-Dec-2024 22:37:51.559,-1.319356,-9.686357,-0.648152
10-Dec-2024 22:37:51.579,-1.299897,-9.672286,-0.76955
10-Dec-2024 22:37:51.599,-1.337918,-9.755962,-0.870889
10-Dec-2024 22:37:51.619,-1.25514,-9.968969,-0.974923
10-Dec-2024 22:37:51.638,-0.968037,-9.866433,-0.989742
10-Dec-2024 22:37:51.658,-0.661325,-9.764944,-0.968037
10-Dec-2024 22:37:51.678,-0.496517,-9.794432,-0.944386
10-Dec-2024 22:37:51.698,-0.456401,-9.676627,-0.748444
10-Dec-2024 22:37:51.718,-0.53873,-9.635912,-0.641566
10-Dec-2024 22:37:51.738,-0.738414,-9.851464,-0.687969
10-Dec-2024 22:37:51.758,-1.137185,-9.807156,-0.760269
10-Dec-2024 22:37:51.778,-1.594634,-9.739048,-0.808618
10-Dec-2024 22:37:51.798,-1.826202,-9.756561,-0.855022
10-Dec-2024 22:37:51.818,-1.801504,-9.676178,-0.776435
10-Dec-2024 22:37:51.838,-1.517844,-9.621093,-0.580792
10-Dec-2024 22:37:51.858,-1.146915,-9.777667,-0.467628
10-Dec-2024 22:37:51.878,-1.030607,-9.851763,-0.368983
10-Dec-2024 22:37:51.898,-1.135239,-9.93963,-0.516576
10-Dec-2024 22:37:51.918,-1.339415,-9.783505,-0.525707
10-Dec-2024 22:37:51.938,-1.58685,-9.656419,-0.440384
10-Dec-2024 22:37:51.958,-1.7554,-9.551039,-0.435145
10-Dec-2024 22:37:51.978,-1.787283,-9.479787,-0.599653
10-Dec-2024 22:37:51.998,-1.978586,-9.430838,-0.75982
10-Dec-2024 22:37:52.017,-2.274221,-9.61286,-0.925675
10-Dec-2024 22:37:52.037,-2.174229,-9.493109,-0.94229
10-Dec-2024 22:37:52.057,-1.676514,-9.209449,-0.795596
10-Dec-2024 22:37:52.077,-1.299448,-9.115893,-0.717308
10-Dec-2024 22:37:52.097,-1.253942,-9.266181,-0.70698
10-Dec-2024 22:37:52.117,-1.762285,-9.22322,-0.37991
10-Dec-2024 22:37:52.137,-2.615511,-9.378298,-0.353714
10-Dec-2024 22:37:52.157,-3.028802,-9.532477,-0.365839
10-Dec-2024 22:37:52.177,-2.77972,-9.461375,-0.179477
10-Dec-2024 22:37:52.197,-2.178719,-9.637708,-0.135019
10-Dec-2024 22:37:52.217,-1.69747,-9.825119,0.106429
10-Dec-2024 22:37:52.237,-1.609303,-9.868229,0.309706
10-Dec-2024 22:37:52.257,-1.659449,-9.859697,0.342039
10-Dec-2024 22:37:52.277,-1.490451,-9.851613,0.286055
10-Dec-2024 22:37:52.297,-1.368903,-9.831855,0.285007
10-Dec-2024 22:37:52.317,-1.443149,-9.751771,0.15388
10-Dec-2024 22:37:52.337,-1.514251,-9.833351,-0.110021
10-Dec-2024 22:37:52.357,-1.454675,-9.887389,-0.18741
10-Dec-2024 22:37:52.377,-1.387016,-9.812545,-0.205822
10-Dec-2024 22:37:52.396,-1.456172,-9.658964,-0.17813
10-Dec-2024 22:37:52.416,-1.599723,-9.624685,-0.180375
10-Dec-2024 22:37:52.436,-1.738036,-9.558224,-0.327519
10-Dec-2024 22:37:52.456,-1.811383,-9.48772,-0.593216
10-Dec-2024 22:37:52.476,-1.833238,-9.491762,-0.777034
10-Dec-2024 22:37:52.496,-1.908232,-9.546548,-0.777184
10-Dec-2024 22:37:52.516,-1.924847,-9.507329,-0.521516
10-Dec-2024 22:37:52.536,-1.951492,-9.470356,-0.350571
10-Dec-2024 22:37:52.556,-1.967808,-9.611513,-0.347877
10-Dec-2024 22:37:52.576,-1.925296,-9.657916,-0.349823
10-Dec-2024 22:37:52.596,-1.87051,-9.60313,-0.284259
10-Dec-2024 22:37:52.616,-1.906885,-9.540111,-0.241897
10-Dec-2024 22:37:52.636,-1.948498,-9.582174,-0.314945
10-Dec-2024 22:37:52.656,-1.844913,-9.647438,-0.290396
10-Dec-2024 22:37:52.676,-1.66843,-9.744137,-0.234562
10-Dec-2024 22:37:52.696,-1.630709,-9.744736,-0.19699
10-Dec-2024 22:37:52.716,-1.689387,-9.734108,-0.198637
10-Dec-2024 22:37:52.736,-1.628613,-9.68501,-0.167352
10-Dec-2024 22:37:52.755,-1.469344,-9.634715,-0.227227
10-Dec-2024 22:37:52.775,-1.169668,-9.639954,-0.368534
10-Dec-2024 22:37:52.795,-0.991388,-9.665101,-0.354313
10-Dec-2024 22:37:52.815,-1.133293,-9.688453,-0.233664
10-Dec-2024 22:37:52.835,-1.406475,-9.620793,-0.280816
10-Dec-2024 22:37:52.855,-1.732497,-9.628727,-0.30761
10-Dec-2024 22:37:52.875,-1.964215,-9.60313,-0.294887
10-Dec-2024 22:37:52.895,-1.885779,-9.52619,-0.287253
10-Dec-2024 22:37:52.915,-1.714086,-9.565858,-0.306562
10-Dec-2024 22:37:52.935,-1.593736,-9.644444,-0.27423
10-Dec-2024 22:37:52.955,-1.636996,-9.625883,-0.083227
10-Dec-2024 22:37:52.975,-1.895059,-9.597891,0.008233
10-Dec-2024 22:37:52.995,-2.115102,-9.706864,-0.054487
10-Dec-2024 22:37:53.015,-2.059417,-9.624536,-0.175585
10-Dec-2024 22:37:53.035,-1.786834,-9.654473,-0.224982
10-Dec-2024 22:37:53.055,-1.588946,-9.626482,-0.104782
10-Dec-2024 22:37:53.075,-1.613495,-9.71405,-0.128283
10-Dec-2024 22:37:53.095,-1.618285,-9.720786,-0.13472
10-Dec-2024 22:37:53.115,-1.584455,-9.712403,-0.059875
10-Dec-2024 22:37:53.134,-1.626667,-9.712253,-0.004491
10-Dec-2024 22:37:53.154,-1.588646,-9.711804,-0.157173
10-Dec-2024 22:37:53.174,-1.452729,-9.67049,-0.284708
10-Dec-2024 22:37:53.194,-1.470243,-9.697733,-0.237556
10-Dec-2024 22:37:53.214,-1.601819,-9.641301,-0.092657
10-Dec-2024 22:37:53.234,-1.807042,-9.641151,-0.056283
10-Dec-2024 22:37:53.254,-1.932781,-9.64654,-0.083676
10-Dec-2024 22:37:53.274,-1.861978,-9.682465,-0.164209
10-Dec-2024 22:37:53.294,-1.747316,-9.647887,-0.183369
10-Dec-2024 22:37:53.314,-1.706002,-9.607321,-0.185464
10-Dec-2024 22:37:53.334,-1.703308,-9.630074,-0.197439
10-Dec-2024 22:37:53.354,-1.707948,-9.659114,-0.172741
10-Dec-2024 22:37:53.374,-1.713636,-9.593251,-0.184566
10-Dec-2024 22:37:53.394,-1.679807,-9.562864,-0.226778
10-Dec-2024 22:37:53.414,-1.687291,-9.606723,-0.213157
10-Dec-2024 22:37:53.434,-1.794019,-9.776619,-0.148192
10-Dec-2024 22:37:53.454,-1.765279,-9.767039,-0.185614
10-Dec-2024 22:37:53.474,-1.578468,-9.558074,-0.284259
10-Dec-2024 22:37:53.494,-1.371448,-9.541758,-0.317639
10-Dec-2024 22:37:53.513,-1.300945,-9.700877,-0.314795
10-Dec-2024 22:37:53.533,-1.374592,-9.755663,-0.37991
10-Dec-2024 22:37:53.553,-1.445544,-9.646989,-0.400567
10-Dec-2024 22:37:53.573,-1.512754,-9.679172,-0.385748
10-Dec-2024 22:37:53.593,-1.65421,-9.6178,-0.392783
10-Dec-2024 22:37:53.613,-1.719325,-9.534273,-0.471969
10-Dec-2024 22:37:53.633,-1.751208,-9.388926,-0.51433
10-Dec-2024 22:37:53.653,-1.791624,-9.596544,-0.576451
10-Dec-2024 22:37:53.673,-1.80809,-9.745784,-0.523461
10-Dec-2024 22:37:53.693,-1.770069,-9.862391,-0.582888
10-Dec-2024 22:37:53.713,-1.440904,-9.730366,-0.595761
10-Dec-2024 22:37:53.733,-0.978964,-9.610764,-0.482746
10-Dec-2024 22:37:53.753,-0.942141,-9.606872,-0.238604
10-Dec-2024 22:37:53.773,-1.320853,-9.673634,0.108225
10-Dec-2024 22:37:53.793,-1.734294,-9.682615,0.147892
10-Dec-2024 22:37:53.813,-1.929188,-9.682914,-0.19729
10-Dec-2024 22:37:53.833,-1.820814,-9.75252,-0.434397
10-Dec-2024 22:37:53.853,-1.559906,-9.802366,-0.482596
10-Dec-2024 22:37:53.872,-1.443448,-9.878557,-0.422422
10-Dec-2024 22:37:53.892,-1.291514,-9.870025,-0.463586
10-Dec-2024 22:37:53.912,-1.095871,-9.691896,-0.420775
10-Dec-2024 22:37:53.932,-1.170416,-9.60298,-0.362097
10-Dec-2024 22:37:53.952,-1.458866,-9.551937,-0.55774
10-Dec-2024 22:37:53.972,-1.590143,-9.34357,-0.902922
10-Dec-2024 22:37:53.992,-1.566193,-9.413325,-1.221011
10-Dec-2024 22:37:54.012,-1.552122,-9.570199,-1.176254
10-Dec-2024 22:37:54.032,-1.619183,-9.63217,-0.89454
10-Dec-2024 22:37:54.052,-1.463357,-9.643546,-0.786914
10-Dec-2024 22:37:54.072,-1.070274,-9.564211,-0.699196
10-Dec-2024 22:37:54.092,-0.895139,-9.635463,-0.579744
10-Dec-2024 22:37:54.112,-1.185235,-9.89158,-0.522713
10-Dec-2024 22:37:54.132,-1.633852,-9.818832,-0.287702
10-Dec-2024 22:37:54.152,-2.185306,-9.764345,-0.208666
10-Dec-2024 22:37:54.172,-2.334695,-9.635613,-0.459993
10-Dec-2024 22:37:54.192,-1.771716,-9.424552,-0.802481
10-Dec-2024 22:37:54.212,-1.395997,-9.512868,-0.97627
10-Dec-2024 22:37:54.232,-1.472338,-9.880354,-0.700693
10-Dec-2024 22:37:54.251,-1.592838,-9.907747,-0.141156
10-Dec-2024 22:37:54.271,-1.503024,-9.837992,0.033081
10-Dec-2024 22:37:54.291,-1.250949,-9.764944,-0.216151
10-Dec-2024 22:37:54.311,-1.076412,-9.733359,-0.550705
10-Dec-2024 22:37:54.331,-1.168919,-9.711205,-0.690364
10-Dec-2024 22:37:54.351,-1.486259,-9.601633,-0.767454
10-Dec-2024 22:37:54.371,-1.873654,-9.470805,-0.869691
10-Dec-2024 22:37:54.391,-2.047592,-9.572743,-0.951721
10-Dec-2024 22:37:54.411,-1.964814,-9.676777,-0.691263
10-Dec-2024 22:37:54.431,-1.632954,-9.689351,-0.512534
10-Dec-2024 22:37:54.451,-1.252895,-9.673334,-0.471819
10-Dec-2024 22:37:54.471,-1.009201,-9.684411,-0.406405
10-Dec-2024 22:37:54.491,-1.073418,-9.808952,-0.419727
10-Dec-2024 22:37:54.511,-1.3222,-9.754915,-0.531694
10-Dec-2024 22:37:54.531,-1.494193,-9.648785,-0.661774
10-Dec-2024 22:37:54.551,-1.609453,-9.63696,-0.644859
10-Dec-2024 22:37:54.571,-1.711691,-9.616752,-0.501008
10-Dec-2024 22:37:54.591,-1.851051,-9.596993,-0.381856
10-Dec-2024 22:37:54.611,-1.818718,-9.603729,-0.447869
10-Dec-2024 22:37:54.630,-1.660198,-9.65612,-0.345781
10-Dec-2024 22:37:54.650,-1.591191,-9.740245,-0.237706
10-Dec-2024 22:37:54.670,-1.576222,-9.822873,-0.171992
10-Dec-2024 22:37:54.690,-1.512754,-9.669143,-0.289348
10-Dec-2024 22:37:54.710,-1.430725,-9.536519,-0.469873
10-Dec-2024 22:37:54.730,-1.48117,-9.643696,-0.636177
10-Dec-2024 22:37:54.750,-1.542393,-9.664802,-0.64935
10-Dec-2024 22:37:54.770,-1.499731,-9.678274,-0.612826
10-Dec-2024 22:37:54.790,-1.422342,-9.671388,-0.515378
10-Dec-2024 22:37:54.810,-1.426833,-9.616003,-0.497116
10-Dec-2024 22:37:54.830,-1.543291,-9.476793,-0.55759
10-Dec-2024 22:37:54.850,-1.612297,-9.60343,-0.625998
10-Dec-2024 22:37:54.870,-1.60616,-9.774823,-0.625549
10-Dec-2024 22:37:54.890,-1.50976,-9.735904,-0.600401
10-Dec-2024 22:37:54.910,-1.337618,-9.567654,-0.554447
10-Dec-2024 22:37:54.930,-1.250799,-9.528885,-0.308808
10-Dec-2024 22:37:54.950,-1.384471,-9.722282,-0.099393
10-Dec-2024 22:37:54.970,-1.484014,-9.729018,-0.126038
10-Dec-2024 22:37:54.990,-1.48132,-9.773775,-0.246537
10-Dec-2024 22:37:55.009,-1.438958,-9.74249,-0.256566
10-Dec-2024 22:37:55.029,-1.518442,-9.812994,-0.113165
10-Dec-2024 22:37:55.049,-1.714684,-9.90146,-0.059277
