Accel_magnitude,Gyro_magnitude,Accel_Y_rolling_mean,Gyro_X_rolling_var,Yaw_var_log,Pitch_var_log,Accel_X_mean,Gyro_Y_mean,Roll_mean,Pitch_mean,Yaw_var,Accel_Y_var,Label
9.796391976983152,0.2682921970215742,-9.647728426666667,0.01735029015187859,0.9308254090595854,0.20004099407986028,-1.66420928,0.26062662,-162.05881028,78.97864962,1.5366020480729572,0.054169853735298,Stop
9.783960019409207,0.21783535777911356,-9.63790086,0.00030718096871849035,2.5194022854750333,1.263319953982521,-1.38942268,-0.20331092,-156.27788698,81.22939246,11.42117013052121,0.0359739768421733,Stop
9.79159145525677,0.15538443047239064,-9.662889913333332,0.0007963238520384901,2.8879629707751158,0.05382373382055681,-0.86575768,-0.15376418,-13.335177900000003,83.1853883,16.95669401021571,0.0580721766597016,Stop
9.803717970314088,0.19447979020738168,-9.706232375686275,0.0006678989970184902,2.5203740627274316,0.036274927494156985,-1.1082248823529413,0.18974532,-163.14471319607844,83.12814252941176,11.433246607974889,0.0293489111853127,Stop
9.803717970314088,0.19447979020738168,-9.724901158039216,0.0008896141298351562,2.5203740627274316,0.036274927494156985,-1.1082248823529413,0.18974532,-163.14471319607844,83.12814252941176,11.433246607974889,0.0293489111853127,Stop
9.797267781520684,0.07324800548002655,-9.70897027137255,0.00048511438302715587,1.402839013337383,0.15103786545990563,-1.45635748,0.06772518,-155.4593986,81.30163732,3.066729091561997,0.0324173069939282,Stop
9.80339505979649,0.27828092137724,-9.703799422352942,0.000865831238457555,2.9839154866821964,0.11720944111024147,-1.25798998,-0.2760309,-155.7435159,82.21714872000001,18.765055143113493,0.031503150121602,Stop
9.782811138445496,0.0906431843785792,-9.691988413333332,0.0005966705746999327,4.344005509551377,0.31727797762842064,-1.31545848,0.0805244117647058,-156.87910132000002,82.00211304,76.01540829417604,0.0649175073513424,Stop
9.824502716951404,0.1611654778554327,-9.685674533333334,0.0006095666858613354,2.437539973059918,0.14613231348670583,-1.73671852,0.1609962399999999,-153.54054152,80.17233932,10.444851440920091,0.0243728211368833,Stop
9.791925177036548,0.02371953351063203,-9.675071586666666,7.644333746531219e-05,0.5917448561128131,0.05193255762073231,-1.4114389399999998,0.0205905199999999,-149.91255704,81.29094065999999,0.8071388633517923,0.0085191726791351,Stop
9.790036138680339,0.04832709206369859,-9.6725089,1.0484548152357189e-05,0.381481776387585,0.012940909146155899,-1.38127362,0.04744246,-145.89884312,81.6384638,0.4644529743448042,0.0131301186435984,Stop
9.800391321539632,0.01774360974879689,-9.67692737137255,9.331777075235765e-05,0.3463247572360107,0.017086178091434246,-1.552007882352941,0.01048674,-144.5226420980392,80.96478815686274,0.4138617030864817,0.0096891233876517,Stop
9.800630509687092,0.05393760557171962,-9.672311978039216,0.00014640289525769086,0.8133409287690587,0.0015193980372620308,-1.5615168599999998,0.05138392,-142.91165924,80.77151124,1.2554306464774263,0.0033882318401975,Stop
9.794180148325003,0.031967242298490496,-9.66549813137255,0.00015528458376155738,0.19127751904771137,0.024506178089368072,-1.561927,0.03057112,-136.24455596,80.9614403,0.2107954242529166,0.0041124784706322,Stop
9.79405719235108,0.03218151849037582,-9.6694273,0.00027503860677468574,0.5548365563687625,0.020175404171187534,-1.4493520599999998,-0.0272180588235294,-138.96596888,81.50972372,0.7416562988798043,0.0053819388497142,Stop
9.802287371048367,0.02544431752288902,-9.673427966666667,0.0002559223561430611,1.1677175883413002,0.009644089168241663,-1.5250586000000002,0.0211696,-136.93400526,81.1985739,2.214647110913829,0.0036680269388506,Stop
9.800209829201698,0.054057351804745295,-9.681023193333333,0.000238915688233587,0.3243151486192982,0.018781179336253753,-1.46662306,-0.0533155,-136.40662328,81.46148269999999,0.3830831151778416,0.0084915632537653,Stop
9.785637947351608,0.04176444697087703,-9.675996666666666,0.0003205908592283563,1.8561552235672938,0.013876436849428561,-1.48847772,0.03500674,-139.48923464,81.42126954,5.399086357711116,0.0069842143272363,Stop
9.812740812867482,0.04019541594346794,-9.6827237,0.0003506223683200896,1.6390769891485732,0.005163145206092646,-1.427773,0.03655194,-143.26246404,81.36296498,4.150413430129302,0.0121762780648037,Stop
9.793568585433135,0.007363424373944503,-9.674239342483661,0.00035661334671368964,0.6958553536287605,0.006915888481322994,-1.5780067450980393,0.0020997,-135.6980558627451,80.96588364705882,1.005423686964248,0.0064212755620784,Stop
9.800766500041666,0.02369607043731091,-9.680104155816993,0.00022349233499315634,2.845802299017016,0.038325325818994435,-1.46941932,0.0112014,-135.86244848,81.38906386,16.215365000199093,0.013256689713331,Stop
9.79987377364159,0.07509416342548335,-9.68218880248366,0.000274775977992491,2.6877673711739556,0.0917745064134135,-1.3604938000000002,-0.07202622,-133.9945909,82.29832204,13.698822244805235,0.0083373465726792,Stop
9.791017681957136,0.13038936073729987,-9.698518826666666,0.000275636997333136,1.4103664873410588,0.11603840058266414,-1.24161102,0.129835725490196,-132.81359278,82.72209790000001,3.097456794979886,0.007672201402908,Stop
9.787841277992355,0.18048497009031972,-9.694923273333334,0.00021705731883861815,2.184199250514847,0.015644310542288663,-1.43199714,-0.18012778,-136.98901286,82.0042569,7.883532220699696,0.0386696267550613,Stop
9.741511092293129,0.26612858603100864,-9.681520146666665,0.0028932358811925847,5.192626712992848,1.3825744325094662,-1.1678773,0.24465536,-103.10102444,80.56220551999999,178.9405849865881,0.8429977572472991,Stop
9.789977171403041,0.7409623101084869,-9.698389059999998,0.014220563324898482,8.502713528128563,2.1982916925617175,0.74180644,0.72244912,23.285621000000003,84.94307838,4927.123314468978,1.1597174072202103,Moving Forward
10.120660927057793,1.0572341777902947,-9.76934071359477,0.014569748371138481,5.426794790903288,2.9671889083211673,-1.6269872745098035,1.0292186,-82.3302561372549,76.21531288235293,226.4191500663484,1.271763465039199,Moving Forward
9.514633962763531,0.3568531272135638,-9.71819307359477,0.040721650412464866,7.911055500121479,2.922335294765371,-0.20433118,-0.27047926,44.10601596000001,83.1150873,2726.267578938196,4.946257988417663,Moving Forward
9.77451076171529,0.1135594016144467,-9.722133893594771,0.02555787022073433,9.070500966250023,2.2697853516540625,0.1989512599999999,-0.09408522,-3.16746636,84.13162796,8693.97860564528,0.963739724820337,Moving Forward
9.980724897157355,0.2012347679373323,-9.719084053333333,0.027319551182472028,9.09920626958441,1.0845091095719412,-0.6996212800000001,0.1210736862745098,-77.89733122,82.9915267,8947.187435489937,0.408605702389516,Stop
9.777997982857546,0.06888397930729902,-9.773509866666666,0.004952833468209105,3.3792930955441585,0.3499613272294139,-0.93286606,0.03853414,-49.6292403,82.2891188,28.35001612108049,0.0838821912350126,Stop
10.383511004581583,0.7500250925836293,-9.954446599999999,0.009437535323265241,10.14759456450281,3.053501332398136,-0.84969906,-0.68209504,-94.16365824,79.36612558,25528.618438295056,2.1009733651947897,Stop
8.927967310598884,0.7576087549610754,-9.407381226666667,0.003275055010628741,5.781687245861736,4.717547695784853,-0.1138262799999999,-0.35894458,16.855480399999998,60.9668401,323.3059128693701,4.469443440908101,Moving Forward
9.86458573377062,0.23215720552580224,-9.352132728235295,0.04339280137666808,6.031458143738497,2.5107768556151466,-2.569577137254902,-0.06614088,-55.09401704,79.31357726,415.3216438071101,2.6519830983530244,Turn Right
9.72272820218647,0.1883465598645996,-9.126431081568628,0.04449406180405209,5.393824895314447,1.4481884794299913,-1.25645718,-0.08480028,-110.51240288235294,81.76443501960784,219.0434210560681,4.4036009869278505,Moving Forward
9.848110408088102,0.5301420842655471,-9.629967981568628,0.029098427564390898,2.5958274849402594,0.5524136127144683,-1.39307208,0.51868278,-100.5472765,78.35290994,12.407677423497155,0.599661222397489,Turn Right
9.798457470528472,0.08732799117004057,-9.688423819999999,0.01804221999418226,3.3649554322760693,0.5064096219952104,-1.4365896,-0.0775290196078431,-88.45015917999999,82.85299036,27.932207827664797,2.8241598759169007,Moving Forward
9.782607755619411,0.06908108439445924,-9.710588733333333,0.002567452295185995,1.5819839069179322,0.21449583891503812,-1.14701378,0.06796678,-93.88496686,82.56151328,3.864597152256907,1.6033338133236836,Moving Forward
9.84501118934453,0.05426737315261528,-9.716700013333332,6.278721023664761e-05,2.985355267313159,0.0919218347695482,-1.1459659,-0.0529361999999999,-94.89873214,84.21717712,18.79353298267989,1.977057266027225,Turn Right
9.82526199013034,0.14260709469146335,-9.74109628,0.0016573124245168908,0.9552180548383977,1.9292555601413486,-1.01725158,0.0375525,-96.01570712,80.16526221999999,1.5992372973987008,4.006587777969341,Turn Left
9.856413722907371,0.32588316633042397,-9.767458453333333,0.008123433528219686,1.5406955135371179,1.6702988068637383,-1.0428902599999998,0.3022373,-84.06937765999999,78.33872876000001,3.66783568515062,2.658044981514657,Moving Forward
9.844545192390243,0.15696039695871056,-9.767588781045752,0.009121955778338752,5.099057513663584,0.4553840520422428,-0.925091,-0.13869404,-87.54677231372548,84.70998394117647,162.86739171924825,4.348476638924975,Moving Forward
9.680257531588532,0.06839013432940455,-9.716286467712417,0.006084236509680884,2.23188576458363,0.019004827114812897,-0.7994994,-0.06729972,-102.11657162,84.24747638000001,8.317419983632186,2.195516215097266,Moving Forward
9.832042396464361,0.0263985472553093,-9.711506394379086,0.0009679075671248883,3.8448319658205774,0.28152912475734554,-0.88675298,0.0054886799999999,-91.07329312,84.32196459999999,45.75082795384651,4.224467091922939,Moving Forward
9.726303890530698,0.08709986389547647,-9.676030546666667,0.0005700127148339138,2.1887703073435683,0.10095446435471922,-0.957454,-0.0842117058823529,-92.52178686,85.88550258,7.924232301644253,2.202665187849275,Moving Forward
9.814077936957254,0.023855416518618902,-9.726136346666667,0.0005800494684025409,3.1545451640489017,0.07101253105017047,-0.95287944,-0.0220429599999999,-94.51813608,85.2410322,22.442372232563866,3.059735736067519,Moving Forward
9.84028409950004,0.03992003320988585,-9.731349533333335,0.0002627183636022593,2.7671395137678827,0.38289442954730984,-0.8840975,-0.0049834,-95.6639253,83.77483561999999,14.913049784532284,4.492914783232432,Moving Forward
9.72773452249436,0.024121586565970323,-9.733741586666667,0.00019828005641755295,1.0070880233396478,0.022773855422194334,-0.95856166,0.02337928,-91.1078933,83.26003004,1.7376175184617753,3.2461253745543357,Turn Right
9.789716720620648,0.05439826736938962,-9.726204406666668,0.00012430826372248735,1.8543044177725465,0.33009739336672117,-0.879045568627451,0.04344218,-90.94656194117648,81.98465729411764,5.387253844818562,5.89762965881824,Moving Forward
9.722428407866358,0.10622761995077927,-9.685166746666667,0.0008791876810232863,1.3076503412474214,1.3331765943543028,-0.959852,0.05845256,-83.43239602,84.02412458,2.697475691400829,3.0360283054557256,Moving Forward
9.773271742525738,0.11572848703084475,-9.700576686666667,0.0012367026574840868,3.021328048901312,0.25807409558780764,-0.90245834,-0.11388014,-84.38666772,86.65380230000001,19.51852319999053,8.134809545633756,Moving Forward
9.86529986553967,0.038091048618919474,-9.727093406666667,0.0012955008494555964,3.164216616800049,0.3508553054146069,-0.86160528,0.0025338431372549,-95.0484646,84.54804618,22.67019393559377,1.5862929461810351,Moving Forward
10.01521948264553,0.018774831268322936,-9.822867233333334,1.3772356894657512e-05,2.8368807957115583,0.08494543308761798,-0.7873956400000001,-0.0157293199999999,-95.88111394,83.72034012,16.062461144745594,7.522344426378156,Moving Forward
9.761038344035857,0.02487451988601183,-9.820025173333335,0.00037722453488933834,3.0884059040081113,0.10052940714099773,-0.81167506,0.0096299399999999,-88.36542052,84.52495762000001,20.942072312455483,5.920688159370133,Moving Forward
9.888234567810558,0.03831168559923713,-9.82709346,0.0005561148480532879,3.4045917400286343,0.1284576517087155,-0.8486692600000001,-0.0296496399999999,-86.78413564,84.70415196,29.10200377173458,10.841135736688104,Moving Forward
9.686517400579035,0.027209469244114264,-9.720139860000002,0.0005551926727524879,0.5732428169264493,0.16326117717166838,-0.83230824,0.02053692,-93.71379162,83.20933790000001,0.7740105252425186,4.314321013920499,Moving Forward
9.91495779419937,0.009658404399195552,-9.769550597908497,0.00025699069178435497,1.3614273859535708,0.11155602776109824,-0.8270184117647059,0.00125958,-94.64401439215686,83.60937547058823,2.901758644387599,5.484166276524579,Moving Forward
9.795237804873949,0.015362576299071702,-9.73751125124183,8.217465276035448e-05,1.7669754692150281,0.09725207974739507,-0.8526838800000001,0.0017359199999999,-91.720988,83.9792942,4.853123610261744,3.709353586919816,Moving Forward
9.853987601645404,0.05300404636745765,-9.796932684575165,0.000212194848693687,2.6432025923262232,0.22141735437396023,-0.8197583399999999,0.04679924,-85.47061907999999,83.2168618,13.058154126747228,4.555609104250187,Moving Forward
9.781512277648327,0.08752533481758526,-9.751541566666667,0.000389924551742896,4.055315044028711,0.35330744584700835,-0.99475046,-0.0848684901960784,-74.47017206000001,85.8308626,56.70333922531609,5.610075556736284,Moving Forward
9.777700721753886,0.096656549492069,-9.750026693333334,0.0003689198752173423,2.8215048502252826,0.7854464719970018,-0.8081244599999999,0.0736061599999999,-88.26772129999999,82.60702146,15.802116325397378,5.786855880845132,Moving Forward
10.072214027752972,0.13111274462903597,-9.81426812,0.0034088188195382798,5.811907833158588,0.38928378926974244,-1.17512532,-0.07810036,-40.74942944,81.96395742,333.25622284918285,6.3301388103351,Moving Forward
9.63541197950458,0.21537350899238555,-9.771571933333334,0.0033100136800923523,6.845111011614793,0.7803034571281505,-0.70315976,-0.18616942,0.1647486199999998,86.12053594,938.2775459396212,4.448195265105796,Moving Forward
9.917621222589702,0.4321056219482519,-9.816361676078431,0.0031755328590216837,2.1049616608293036,1.146306050230114,-0.958037137254902,-0.42639316,45.34851796078432,83.76015623529412,7.2067883621043,4.991747445870606,Moving Forward
10.073000257643303,0.45818347091554706,-9.822381182745097,0.0026916643328043547,5.311636613052122,1.313666959347425,-1.05649698,-0.44022722,-12.66794524,83.78842624,201.68166855870177,2.3413295840827417,Turn Left
10.01091696220843,0.2500325831261054,-9.944903349411765,0.0025533407705976862,4.231989649393983,0.353767700982015,-1.06752612,-0.2487559,-55.86421824,86.00053422,67.85409147906535,4.201154297370132,Moving Forward
9.79875804016319,0.21440377819363335,-9.907314633333334,0.002723239345490816,7.132412264504018,0.8621173839845571,-0.8957343400000001,-0.1693767843137255,-43.91500312,86.0843636,1250.8932250339874,1.4650145322641703,Moving Forward
9.780045887692983,0.027366670166010253,-9.8115677,0.0030334415728916625,2.6569023522565254,0.08439859484719375,-0.83399074,-0.0220328599999999,168.42857555999998,83.98065654,13.252072749704036,1.4955361250726356,Turn Left
9.885523568006082,0.03304107550538269,-9.769219806666667,0.002547145657179911,1.6943409514057648,0.3374083692561564,-0.9258936,0.02456328,169.35134514,83.4025252,4.443057543448172,1.705430106439196,Moving Forward
9.704583667634232,0.01650898108232001,-9.734427166666668,0.00030138421902488956,2.226061791350226,0.13044969308314247,-0.90685922,-0.00254736,172.6805201,82.56405998,8.263313289946494,1.4524077482257245,Moving Forward
9.791671689690952,0.06672345983679503,-9.73289936,0.00054414226431289,1.1181568662333539,0.8990892508655546,-1.0016001799999998,-0.0010094799999999,175.81907148,80.95493198,2.05921046969676,1.696119516742025,Moving Forward
9.598642730945148,0.0835529852721636,-9.632845737647058,0.0020493224991224874,4.110512548385587,0.43093453584946234,-1.1669409607843138,0.0567530999999999,-136.1221465490196,77.29807980392157,59.97796371821681,2.0134688270985133,Moving Forward
10.21808897639135,0.10256779160230556,-9.791795190980393,0.0023796079487896885,4.283229097393644,0.923767717604342,-1.38295618,0.0956544199999999,-160.66927320000002,79.51105476,71.47408845764733,10.553668996541086,Moving Forward
9.82089112320706,0.08854722573340172,-9.80942451764706,0.0015790011544880866,4.2868647475912045,0.3159643637839437,-0.88208866,0.0793543,-159.86559658,81.29010011999999,71.73805845218598,5.016109494950385,Moving Forward
9.618043069277185,0.09973664699767626,-9.821377326666667,0.001693605084006974,5.142722910117472,0.6419164000442896,-1.00559384,0.0904654117647058,-154.6229353,80.37756794,170.18124545269566,3.9531008642805,Moving Forward
9.70869445542984,0.10363988917924219,-9.664221153333335,0.0016341674023237817,1.7382135153500875,0.3774408445681451,-1.0016302,0.09689426,-163.85325116,79.63388354,4.6871742923043485,4.054257602753337,Moving Forward
9.929198748143548,0.18867433713819376,-9.697801333333333,0.001820871292318644,2.168006688286971,0.32775928429889967,-0.93982658,0.1836327,-157.9909828,79.12132906,7.740843438629344,5.252214274643551,Moving Forward
9.649647893560028,0.018500536825714002,-9.70855098,0.0008458480076408882,1.6351283093928497,0.08520530631419641,-0.94267372,0.01793694,-154.21178412,80.12377162,4.130116196894117,7.530682462406125,Moving Forward
9.848978023138006,0.12982829563507794,-9.758748121437906,0.0006884198401336866,1.9130359918090358,0.5219739431348728,-0.8955141960784314,0.12285244,-149.33997392156863,80.77243505882353,5.773622274770316,8.66116583247897,Moving Forward
9.77455239422139,0.029052685399996996,-9.707962714771242,0.0004920506140784877,1.8357233371126933,0.05936058992876851,-0.66740206,0.0074896599999999,-137.25802722,82.15747938,5.269667588885394,6.975135006357828,Moving Forward
10.02342300340706,0.16364351986177514,-9.836746908104574,0.0001880730234008868,2.0060937073730916,1.4755206785201447,-0.8615394599999999,0.12437908,-122.00700032,78.89733164,6.434220313556899,4.795758607946581,Moving Forward
9.677930347745082,0.29734672438777643,-9.766646153333333,0.0010478962997656533,2.335937627452653,0.5642193632017994,-1.2799972199999998,0.2767474509803921,-109.3964003,74.40107893999999,9.3391496565376,6.190659915810174,Moving Forward
10.152234469422133,0.239543622664981,-9.892037406666667,0.0007328576758833158,2.4514042109390695,0.22058846266229706,-1.00687216,0.23153868,-81.44342572,73.40580766,10.60463063280131,2.024088555792,Turn Right
9.996350044342439,0.47076971583709715,-9.875943866666667,0.0004533851826732448,4.241449710545385,2.8830146821834783,-1.1167497,0.42558944,-71.87720586,79.43818105999999,68.50854610463253,0.8376872972589161,Turn Right
9.752045202484275,0.22639101620081215,-9.902908793333333,0.0004386186851348816,7.5264434207260535,0.7863960001325145,-1.22475006,-0.19670038,32.49716396,86.57045443999999,1855.4909906295688,1.2240129195385807,Turn Right
9.939241885532732,0.3159090437200404,-9.832542444313725,0.021887945051249687,8.006918195995768,2.792936202121585,-0.920057294117647,-0.11841732,-59.55624050980392,82.31051898039216,3000.652339907409,2.161430771074472,Moving Forward
9.82519546196497,0.25844966464711455,-9.782648197647058,0.022164601148780088,5.086401180076099,2.4991297265161534,-0.8773435399999999,0.1842227799999999,-97.63667896,84.13781034,160.80650051866613,0.738030859687731,Moving Forward
9.833643563957882,0.06952683726171355,-9.826940097647059,0.018931338163267558,6.781931315900233,0.28316635021555564,-0.66799492,-0.05286592,-86.73959402,88.17298408,880.7700572049729,0.9643829722240814,Moving Forward
9.796945675443624,0.08641888435422893,-9.78255108,0.0037080459292937957,9.110988926599298,0.4266103380010774,-0.81253732,-0.0670438235294117,3.7099298799999993,88.98106678,9053.244448654992,1.5553303153147038,Moving Forward
9.825348167858513,0.09573176551204098,-9.786293286666666,0.0007432035277275919,9.944097183363509,0.16142393545356623,-0.57077512,-0.08660546,-91.4915431,89.23053488,20827.90955947288,1.7456844845581692,Moving Forward
9.999569875133767,0.2357496460042687,-9.838361986666666,0.0009468848503048145,3.1741796513278904,0.3568600445957625,-0.7477579599999999,-0.23189936,64.28679426,86.25695164000001,22.907199582306447,6.838770158774992,Moving Forward
9.925316125889058,0.1878624683089009,-9.883440259999999,0.0034452688849424917,7.789428476588688,0.5072630388024156,-0.70497998,-0.1239394,9.203359,86.8306723,2413.9369946842567,2.6176805613211283,Moving Forward
9.768109840580212,0.055221477583787995,-9.862547733333335,0.003224264536426492,5.504371795754616,0.41905082528530974,-0.8053283600000001,0.00910508,-31.07934024,86.2226225,244.76401717548688,5.696362315445083,Turn Left
9.96167656385262,0.16487300806260072,-9.838333235947713,0.0067141412353464896,4.631563252976407,1.6610043753075143,-1.1617459019607843,-0.11369778,15.42412137254902,85.4348732745098,101.67444485151216,11.437029769803562,Turn Left
9.835570673499676,0.22387504096014096,-9.790772155947712,0.0038747835496448875,3.559806813345206,0.29049280684400064,-1.25625956,-0.22190326,-6.01323918,82.17524324,34.15640474080035,4.686147220069946,Moving Forward
9.99144841771663,0.42351816968723216,-9.841942735947713,0.003867508343916887,5.494896567228958,0.8610534349745457,-1.41581572,-0.41214818,18.2960666,79.09840714,242.4463445283745,5.62039626261535,Turn Left
9.936655126281897,0.4076559750270426,-9.845555073333333,0.009593968455806888,7.1463113816845665,2.348041530463507,-0.71033584,-0.3554105490196079,37.160263,84.68430694,1268.414921646303,2.714865464625424,Turn Left
9.783941002258098,0.0762935012683859,-9.844880446666666,0.009203846821222075,7.71543526553598,0.8854315580073107,-0.4144281999999999,-0.03625388,163.86392764,85.57672814,2241.6988548860536,1.3504757748306533,Turn Left
9.844562082251779,0.06888958953402466,-9.818841579999999,0.0065604772585735275,3.6371984920036193,0.3093334622794678,-0.4062343,0.05255072,106.73350214,83.34068391999999,36.98527148160492,0.978314066772271,Moving Forward
9.4970429219528,0.05418735156658235,-9.669630893333334,0.001715698776223291,2.6132636422850153,0.3765813437561398,-0.72271218,-0.02218356,-171.78775638,83.92813294,12.643505792279957,1.312163805044496,Moving Forward
10.201385603948303,0.11751823263989795,-9.811524318169935,0.00029887433356849,4.191686537916029,1.0013034725934673,-0.7003905882352942,0.1032873799999999,-153.91384492156865,82.09548531372549,65.13423485144459,38.65497570119176,Moving Forward
9.736547021141146,0.08910907607889333,-9.774778738169935,6.245662990768974e-05,3.6705387637519435,0.7107316451519888,-0.84112786,-0.07394934,-128.36497047999998,85.22176225999999,38.27305906215426,1.3891820062533022,Moving Forward
9.753973418844234,0.09242385660217821,-9.862313678169935,0.00511537472009436,5.681888237786176,0.5891063303298524,-0.81966846,0.00821318,-147.76798686,83.56013512,292.5031106815246,30.59593426850669,Moving Forward
9.755590238140758,0.053435970344671936,-9.7142002,0.0038644147033872274,3.545704514436778,0.5672605381546632,-0.3994174,-0.0193276470588235,107.76342348,83.8253845,33.66409809923002,1.3792090951696878,Moving Forward
9.760126606472095,0.059561882533962836,-9.724920926666666,0.002453700333979961,2.312419437478185,0.13640431070930328,-0.463556,0.0575943799999999,171.3327612,83.03040478000001,9.098828605607013,1.338731342438455,Moving Forward
10.064949285715196,0.21284786054284868,-9.832259733333332,0.000977526606861351,3.620481908682279,2.0116875345996066,-0.52173702,0.1427811799999999,-57.31437082,78.65423388,36.355565456422106,3.8387960067,Moving Forward
9.978274469785779,0.23821567546222644,-9.902234206666668,0.0021326107413840866,1.8455422588351527,0.18906520924242295,-0.55760248,0.22908576,-154.82745202,76.05353674,5.331532188963259,8.47079700826399,Moving Forward
9.891983968345082,0.1985337644721401,-9.946020987320262,0.0022882298474176843,1.4464070715514832,0.5756166782020236,-0.5153224901960785,0.19334192,-145.90412656862745,78.60171501960784,3.247824933382601,1.59528621305313,Turn Right
9.824902295761392,0.14370188067020695,-9.865784860653594,0.00014588083696808564,1.381613418358286,0.7789861063603882,-0.54786972,0.13035518,-132.10677028,81.74010022,2.9813199831070047,3.579185413397964,Turn Right
9.777473157795372,0.06907857567161398,-9.804339613986928,0.00027423671987879803,3.7823280012500744,0.2796699587148778,-0.6095714,-0.0634126274509803,-91.73829376,87.29595929999999,42.91816436018468,2.353894467341888,Moving Forward
9.787097319295041,0.16759283102739805,-9.768542213333333,0.001280910564926672,5.9468030067068876,0.22539956344559814,-0.7404742,-0.16584498,-38.65510972,86.71243562,381.5284412482528,2.656374515005439,Moving Forward
9.84983304917056,0.21216438449186517,-9.756688826666666,0.0016736102624537485,2.3677675954068618,2.3882752630945268,-1.25073906,0.1041642,-90.48562742,81.34771796,9.67353801254085,2.1857382175611346,Moving Forward
10.006725281237973,0.28918872962117037,-9.835653646666668,0.003630361423920093,4.283174107914015,0.7026908500070196,-0.51455796,0.2837451,-88.49719166000001,75.45137546,71.47010325480959,32.55937921819586,Moving Forward
10.089448824706608,0.3544118456367535,-9.923734486666667,0.006876255498434486,4.477041935424727,0.11982954508722657,-1.20129082,0.33717346,-92.70697988,78.01608198,86.9740544688786,3.0788251640768687,Moving Forward
9.847348860949584,0.16839631286911363,-9.93597688366013,0.0067067349908595565,3.076645277222502,1.0198093383595095,-0.9723631764705882,0.15469468,-71.76987552941176,81.20416698039216,20.685531287602444,2.8236625553976933,Moving Forward
9.874506480214931,0.10186322629378278,-9.886672396993463,0.0032825001366171527,2.7717442667991876,0.04841072145074058,-0.6390301,0.09869782,-72.82938988,83.28428636000001,14.98649441618494,0.2299976734059692,Turn Right
